Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males,Prep Females,Prep Total,Year 1 Males,Year 1 Females,Year 1 Total,Year 2 Males,Year 2 Females,Year 2 Total,Year 3 Males,Year 3 Females,Year 3 Total,Year 4 Males,Year 4 Females,Year 4 Total,Year 5 Males,Year 5 Females,Year 5 Total,Year 6 Males,Year 6 Females,Year 6 Total,Primary Ungraded Males,Primary Ungraded Females,Primary Ungraded Total,Primary Total,Year 7 Males,Year 7 Females,Year 7 Total,Year 8 Males,Year 8 Females,Year 8 Total,Year 9 Males,Year 9 Females,Year 9 Total,Year 10 Males,Year 10 Females,Year 10 Total,Year 11 Males,Year 11 Females,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Postprimary Ungraded Males,Postprimary Ungraded Females,Postprimary Ungraded Total,Secondary Total,Grand Total
Government,1,2778,Surrey Hills Primary School,Primary,O,25,24,49,29,27,56,30,29,59,34,22,56,24,22,46,44,17,61,26,28,54,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381
Government,1,2784,Montague Continuing Education Centre,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,36,36,36
Government,1,2790,Strathmerton Primary School,Primary,O,4,7,11,4,11,15,6,9,15,8,7,15,4,4,8,4,4,8,9,11,20,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
Government,1,2805,Laharum Primary School,Primary,O,3,2,5,3,1,4,3,4,7,5,1,6,1,3,4,3,4,7,1,0,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Government,1,2806,Walwa Primary School,Primary,O,2,6,8,1,1,2,2,1,3,0,0,0,0,2,2,3,4,7,1,2,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Government,1,2815,Middle Park Primary School,Primary,O,41,32,73,38,38,76,29.5,30,59.5,33,26,59,32,28,60,19,20,39,28,22,50,0,0,0,416.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.5
Government,1,2820,Seville Primary School,Primary,O,15,12,27,13,14,27,11,9,20,15,8,23,7,5,12,11,7,18,12,8,20,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147
Government,1,2832,Yarraville West Primary School,Primary,O,47,43,90,46,41,87,39,41,80,47,43,90,35,33,68,33,24,57,22,37,59,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531
Government,1,2837,Moreland Primary School,Primary,O,24,22,46,17,10,27,15,16,31,16,12,28,10,14,24,6,11,17,11,7,18,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
Government,1,2840,Tanjil South Primary School,Primary,O,2,4,6,1,0,1,0,1,1,3,3,6,3,2,5,2,2,4,3,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Government,1,2859,Pomonal Primary School,Primary,O,4,3,7,1,0,1,3,1,4,0,0,0,1,0,1,1,1,2,2,1,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Government,1,2870,Elsternwick Primary School,Primary,O,56,42,98,45,38,83,50,39,89,36,31,67,49,26,75,33,33,66,37,20,57,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535
Government,1,2888,Glengarry Primary School,Primary,O,10,6,16,7,13,20,11,9,20,5,8,13,9,13,22,8,5,13,10,8,18,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
Government,1,2897,Carnegie Primary School,Primary,O,39,43,82,36,40,76,33,23,56,17,35,52,19,30,49,25,22,47,16,25,41,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403
Government,1,2899,Lang Lang Primary School,Primary,O,14,8,22,7,8,15,7.4,9,16.4,8,7,15,8,6,14,12,8,20,14,16,30,0,0,0,132.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.4
Government,1,2900,Croydon Primary School,Primary,O,7,14,21,11,8,19,6,14,20,13,16,29,17,16,33,16,13,29,25,18,43,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
Government,1,2901,Moonee Ponds West Primary School,Primary,O,47,40,87,41,45,86,41,33,74,41,32,73,40,33,73,27,28,55,25,27,52,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
Government,1,2904,Mitcham Primary School,Primary,O,24,33,57,34,30,64,33,27,60,37,25,62,33,29,62,34,22,56,23,18,41,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402
Government,1,2912,Loch Primary School,Primary,O,5,1,6,3,11,14,8,3,11,4,1,5,2,1,3,4,1,5,5,5,10,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
Government,1,2915,Mildura Primary School,Primary,O,32,23,55,18,19,37,14,29,43,14,26,40,23,15,38,18,17,35,21,18,39,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
Government,1,2923,Blackburn Primary School,Primary,O,36,38,74,34,32,66,26.4,29,55.4,36,37,73,37,29,66,46,22,68,30,29,59,0,0,0,461.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.4
Government,1,2930,Newmerella Primary School,Primary,O,5,6,11,9,2,11,6,5,11,4,5,9,5,5,10,5,8,13,5,3,8,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
Government,1,2932,Port Melbourne Primary School,Primary,O,64,43,107,45,39,84,44,29,73,33,32,65,25,25,50,19,13,32,15,18,33,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444
Government,1,2948,Auburn Primary School,Primary,O,30,35,65,30,27,57,33,22,55,32,27,59,28,31,59,19,20,39,22,23,45,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379
Government,1,2950,Mentone Primary School,Primary,O,22,37,59,32,39,71,24,36,60,39,30,69,18,31,49,29,31,60,17,19,36,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404
Government,1,2955,Princes Hill Primary School,Primary,O,30,32,62,38,31,69,24,40,64,43,23,66,29,31,60,29,28,57,39,20,59,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437
Government,1,2956,Gruyere Primary School,Primary,O,3,4,7,4,2,6,3,3,6,1,2,3,0,4,4,2,2,4,4,3,7,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Government,1,2959,Research Primary School,Primary,O,23,18,41,25,21,46,15,20,35,14,16,30,16,18,34,14,16,30,11,7,18,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
Government,1,2961,Pearcedale Primary School,Primary,O,52,45,97,39,34,73,49,41,90,47,45,92,41,42,83,39,40,79,42,38,80,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594
Government,1,2963,Lindenow South Primary School,Primary,O,5,2,7,4,2,6,0,1,1,1,2,3,0,1,1,0,1,1,3,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Government,1,2966,Thorpdale Primary School,Primary,O,3,6,9,5,6,11,4,1,5,3,4,7,5,3,8,6,3,9,5,8,13,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
Government,1,2969,St Albans Primary School,Primary,O,17,17,34,18,14,32,28,20,48,13,21,34,21,15,36,23,19,42,17,30,47,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273
Government,1,2981,Leongatha Primary School,Primary,O,31,39,70,30,48,78,47,39,86,43,31,74,44,40,84,50,45,95,51,37,88,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575
Government,1,2988,Jeparit Primary School,Primary,O,5,2,7,3,3,6,4,4,8,5,2,7,2,4,6,4,3,7,0,4,4,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Government,1,2990,Lalbert Primary School,Primary,O,0,1,1,1,1,2,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Government,1,3016,Toorak Primary School,Primary,O,28,36,64,22,30,52,24,23,47,23,22,45,24,16,40,17,18,35,19,26,45,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
Government,1,3023,Baxter Primary School,Primary,O,18,13,31,17,14,31,17,14,31,13,14,27,19,7,26,20,18,38,22,18,40,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224
Government,1,3028,Fish Creek and District Primary School,Primary,O,4,12,16,4,7,11,9,9,18,6,10,16,5,7,12,13,3,16,5,11,16,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
Government,1,3033,Beaconsfield Primary School,Primary,O,35,24,59,36,42,78,37,34,71,40,31,71,50,39,89,36,26,62,37,25,62,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492
Government,1,3035,Clarkefield Primary School,Primary,O,1,2,3,1,1,2,2,1,3,0,3,3,4,1,5,2,1,3,4,2,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Government,1,3050,Metung Primary School,Primary,O,0,2,2,8,4,12,2,3,5,2,5,7,3,3,6,1,3,4,4,3,7,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Government,1,3053,Newhaven Primary School,Primary,O,10,10,20,9,9,18,3,7,10,7,15,22,10,11,21,9,7,16,10,4,14,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
Government,1,3058,Halls Gap Primary School,Primary,O,1,3,4,1,0,1,4,2,6,1,2,3,2,4,6,3,1,4,3,2,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Government,1,3067,Tallygaroopna Primary School,Primary,O,5,4,9,4,1,5,4,5,9,2,1,3,3,4,7,3,3,6,5,5,10,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
Government,1,3074,Ormond Primary School,Primary,O,26,24,50,37,28,65,22,24,46,26,30,56,31,35,66,25,26,51,25,30,55,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389
Government,1,3077,Korumburra Primary School,Primary,O,28,17,45,30,27,57,45,30,75,33,30,63,21,29,50,22,21,43,25,28,53,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386
Government,1,3080,Crib Point Primary School,Primary,O,8,11,19,14,10,24,10,15,25,7,6,13,10,14,24,17,11,28,13,7,20,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
Government,1,3081,Pascoe Vale Primary School,Primary,O,26,20,46,16,14,30,19,19,38,16,16,32,21,18,39,8,10,18,17,15,32,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235
Government,1,3098,Flowerdale Primary School,Primary,O,2.7,1,3.7,2,5,7,1,1.7,2.7,2,1,3,1,2,3,3,2,5,1.8,6,7.8,0,0,0,32.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2
Government,1,3100,Ocean Grove Primary School,Primary,O,29,38,67,27,34,61,45,33,78,31,36,67,32,28,60,37.4,34,71.4,26,21,47,0,0,0,451.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.4
Government,1,3109,Beulah Primary School,Primary,O,1,1,2,1,4,5,0,3,3,1,1,2,0,2,2,1,2,3,0,2,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Government,1,3110,Merri Creek Primary School,Primary,O,31,22,53,24.6,27,51.6,22,19,41,22.2,20,42.2,20,25,45,19,15,34,17,24,41,0,0,0,307.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.8
Government,1,3113,Sunshine Primary School,Primary,O,16,20,36,16,17,33,32,13,45,23,17,40,27,16,43,15,13,28,14,15,29,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254
Government,1,3123,Goorambat Primary School,Primary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Government,1,3129,Tyabb Primary School,Primary,O,30,43,73,33,29,62,36,25,61,23,30,53,39,33,72,39,13,52,33,14,47,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420
Government,1,3139,Wales Street Primary School,Primary,O,44,43,87,45,42,87,41,37,78,38,23,61,46,39,85,32,17,49,28,24,52,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
Government,1,3145,Upper Sandy Creek Primary School,Primary,O,0,0,0,2,0,2,0,1,1,3,0,3,0,2,2,1,1,2,2,1,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Government,1,3146,Spensley Street Primary School,Primary,O,18,34,52,27,34,61,28,14,42,22,36,58,25,24.4,49.4,28,17,45,26,32,58,0,0,0,365.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.4
Government,1,3161,Kew East Primary School,Primary,O,41,38,79,33,26,59,26,35,61,36.4,30,66.4,35,26,61,43,35,78,33,29,62,0,0,0,466.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.4
Government,1,3163,Nichols Point Primary School,Primary,O,33,20,53,17,29,46,34,19,53,26,32,58,30,21,51,24,12,36,26,23,49,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346
Government,1,3167,Hopetoun Primary School,Primary,C,4,3,7,2,3,5,1,0,1,2,4,6,3,2,5,10,1,11,4,3,7,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
Government,1,3174,Irymple Primary School,Primary,O,31,14,45,19,13,32,26,27,53,23,19,42,21,20,41,22,27,49,14,16,30,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
Government,1,3179,Brunswick East Primary School,Primary,O,43,38,81,38,39,77,27,20,47,15,20,35,23,19,42,17,10,27,17,15,32,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341
Government,1,3215,Eagle Point Primary School,Primary,O,8,9,17,10,5,15,9,10,19,6,8,14,4,7,11,7,6,13,5,5,10,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
Government,1,3216,Yarra Junction Primary School,Primary,O,27,19,46,10,9,19,17,22,39,19,10,29,15,10,25,20,18,38,12,22,34,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230
Government,1,3222,Sassafras Primary School,Primary,O,3,5,8,2,4,6,6,3,9,7,5,12,4,3,7,7,3,10,4,3,7,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
Government,1,3228,Ferny Creek Primary School,Primary,O,13,17,30,16,25,41,16.2,14,30.2,15,14,29,21,14,35,17,10,27,9,7,16,0,0,0,208.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.2
Government,1,3237,Toolangi Primary School,Primary,O,2,2,4,2,3,5,2,4,6,1,1,2,0,1,1,1,0,1,2,0,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Government,1,3241,Wonga Park Primary School,Primary,O,20,19,39,28,20,48,28,23,51,23,21,44,34,10,44,31,18,49,34,20,54,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329
Government,1,3255,Kinglake West Primary School,Primary,O,10,10,20,9,6,15,15,6,21,5,11,16,9,15,24,6,5,11,5,3,8,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
Government,1,3261,Perseverance Primary School,Primary,O,0,4,4,0,1,1,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Government,1,3265,Monbulk Primary School,Primary,O,19,19,38,13,10,23,8,21,29,14,11,25,12,12,24,12,15,27,9,12,21,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187
Government,1,3278,Lake Boga Primary School,Primary,O,5,5,10,6,6,12,8,7,15,3,3,6,10,5,15,4,2,6,14,3,17,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
Government,1,3279,Chum Creek Primary School,Primary,O,5,1,6,6,6,12,3,2,5,1,7,8,4,2,6,2,2,4,5,3,8,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
Government,1,3284,Mount Dandenong Primary School,Primary,O,10,13,23,16,18,34,19,12,31,13,9,22,13,17,30,13,16,29,16,16,32,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
Government,1,3301,Nullawil Primary School,Primary,O,0,0,0,1,1,2,2,0,2,1,0,1,3,1,4,3,1,4,2,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Government,1,3309,Badger Creek Primary School,Primary,O,16,12,28,14,19,33,14,10,24,19,16,35,17,13,30,12,16,28,16,13,29,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207
Government,1,3313,Rainbow Primary School,Primary,O,6,7,13,3,3,6,3,6,9,10,3,13,5,3,8,1,3,4,3,9,12,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
Government,1,3315,Middle Kinglake Primary School,Primary,O,5,3,8,11,5,16,8,12,20,10,8,18,6,8,14,12,9,21,6,12,18,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
Government,1,3322,Point Lonsdale Primary School,Primary,O,8,17,25,17,11,28,10,11,21,14,12,26,23,10,33,10,12,22,10,7,17,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
Government,1,3323,Kongwak Primary School,Primary,O,1,1,2,2,2,4,0,3,3,3,2,5,1,1,2,1,1,2,4,3,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Government,1,3336,Clarinda Primary School,Primary,O,16,5,21,25,15,40,18,11,29,12,15,27,11,12,23,15,10,25,16,15,31,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196
Government,1,3341,Chelsea Heights Primary School,Primary,O,26,28,54,24,24,48,22,27,49,24,27,51,17,25,42,22,16,38,18,25,43,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325
Government,1,3345,Wallington Primary School,Primary,O,8,13,21,8,13,21,19,12,31,6.6,12,18.6,14,11,25,12,9,21,13,9,22,0,0,0,159.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.6
Government,1,3356,Tecoma Primary School,Primary,O,23,20,43,28,23,51,26,25,51,29,19,48,19,25,44,20,27,47,11,26,37,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321
Government,1,3368,Torquay P-6 College,Primary,O,56,67,123,62,55,117,61,68,129,72,64,136,66,50,116,65,47,112,60,47,107,0,0,0,840,37,35,72,23,19,42,35,14,49,0,0,0,0,0,0,0,0,0,0,0,0,163,1003
Government,1,3372,Noorinbee Primary School,Primary,O,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,2,2,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Government,1,3373,Woomelang Group School,Primary,O,3,1,4,3,1,4,2,0,2,2,2,4,2,2,4,0,5,5,6,2,8,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
Government,1,3381,Emerald Primary School,Primary,O,32,33,65,35,16,51,20,20,40,28,34,62,25,27,52,36,26,62,34,37,71,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403
Government,1,3385,Carrum Primary School,Primary,O,27,35,62,17,20,37,21,15.4,36.4,16,13,29,18,18,36,12,16,28,21,16,37,0,0,0,265.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.4
Government,1,3401,Nyora Primary School,Primary,O,4,4,8,1,7,8,4,1,5,7,4,11,6,4,10,5,10,15,8,7,15,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
Government,1,3423,Exford Primary School,Primary,O,11,16,27,11,11,22,12,7,19,10,10,20,8,9,17,8,11,19,5,8,13,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
Government,1,3426,Ultima Primary School,Primary,O,2,3,5,0,1,1,2,1,3,1,2,3,2,1,3,1,0,1,1,1,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Government,1,3432,Mount Waverley Primary School,Primary,O,55,60,115,61,52,113,42,42,84,59,48,107,45,48,93,61,55,116,50,42,92,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720
Government,1,3433,Marlo Primary School,Primary,O,4,4,8,1,0,1,3,4,7,4,2,6,4,2,6,0,1,1,2,3,5,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Government,1,3440,Highlands Primary School,Primary,O,1,3,4,4,2,6,3,2,5,5,0,5,1,1,2,1,0,1,1,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
Government,1,3449,Murrumbeena Primary School,Primary,O,47,49,96,45,40,85,44,44,88,51,43,94,44,30,74,42,30,72,45,35,80,0,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589
Government,1,3466,Wesburn Primary School,Primary,O,12,7,19,2,5,7,6,4,10,5,3,8,12,4,16,7,4,11,8,10,18,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
Government,1,3470,Koorlong Primary School,Primary,O,9,6,15,0,1,1,2,7,9,1,1,2,2,3,5,3,1,4,2,4,6,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
Government,1,3476,Warranwood Primary School,Primary,O,32,32,64,32,43,75,37,25,62,33,28,61,31,34,65,38,25,63,42,39,81,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471
Government,1,3479,Willowmavin Primary School,Primary,O,11,3,14,3,1,4,6,3,9,1,2,3,3,6,9,5,3,8,6,2,8,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
Government,1,3488,Swan Marsh Primary School,Primary,C,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Government,1,3494,Olinda Primary School,Primary,O,1,0,1,1,2,3,0,1,1,2,0,2,0,1,1,4,2,6,0,2,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Government,1,3497,Carlisle River Primary School,Primary,O,0,1,1,2,0,2,0,0,0,0,1,1,1,2,3,0,1,1,0,2,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Government,1,3505,Spring Gully Primary School,Primary,O,23,22,45,27,22,49,22,17,39,23,21,44,32,22,54,39,25,64,30.4,25,55.4,0,0,0,350.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.4
Government,1,3515,Mallacoota P-12 College,Pri/Sec,O,4,4,8,4,8,12,7,7,14,4,12,16,4,4,8,7,8,15,9,3,12,0,0,0,85,3,5,8,4,2,6,4,4,8,7,6,13,6,1,7,3,7.9,10.9,0,0,0,52.9,137.9
Government,1,3531,Langwarrin Primary School,Primary,O,31,41,72,42,29,71,38,44,82,29,40,69,36,26,62,25,34,59,34,35,69,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484
Government,1,3535,Cockatoo Primary School,Primary,O,22,14,36,14,14,28,11,19,30,19,20,39,17,20,37,25,12,37,20,12,32,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239
Government,1,3544,Tyabb Railway Station Primary School,Primary,O,8,9,17,9,5,14,9,7,16,8,7,15,11,6,17,9,6,15,4,6,10,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
Government,1,3551,Belgrave South Primary School,Primary,O,18,14,32,18,33,51,17,18,35,29,12,41,20,19,39,27,28,55,22,25,47,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300
Government,1,3559,Sydenham - Hillside Primary School,Primary,O,91,67,158,107,77,184,95.2,76.4,171.6,103,108,211,107,116,223,133,101,234,100,108,208,0,0,0,1389.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389.6
