Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males,Prep Females,Prep Total,Year 1 Males,Year 1 Females,Year 1 Total,Year 2 Males,Year 2 Females,Year 2 Total,Year 3 Males,Year 3 Females,Year 3 Total,Year 4 Males,Year 4 Females,Year 4 Total,Year 5 Males,Year 5 Females,Year 5 Total,Year 6 Males,Year 6 Females,Year 6 Total,Primary Ungraded Males,Primary Ungraded Females,Primary Ungraded Total,Primary Total,Year 7 Males,Year 7 Females,Year 7 Total,Year 8 Males,Year 8 Females,Year 8 Total,Year 9 Males,Year 9 Females,Year 9 Total,Year 10 Males,Year 10 Females,Year 10 Total,Year 11 Males,Year 11 Females,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Postprimary Ungraded Males,Postprimary Ungraded Females,Postprimary Ungraded Total,Secondary Total,Grand Total
Government,1,8831,Wycheproof P-12 College,Pri/Sec,O,2,3,5,8,7,15,4,2,6,3,6,9,9,3,12,3,6,9,2,4,6,0,0,0,62,8,4,12,5,7,12,2,5,7,8.9,5.8,14.7,5,5.9,10.9,4.4,3,7.4,0,0,0,64,126
Government,1,8832,Birchip P-12 School,Pri/Sec,O,9,10,19,3,9,12,8,4,12,8,8,16,10,7,17,8,7,15,12,6,18,0,0,0,109,11,10,21,8,13,21,15,4,19,7,11,18,8,9,17,9,9.8,18.8,0,0,0,114.8,223.8
Government,1,8833,Nhill College,Pri/Sec,O,6,4,10,12,11,23,13,7,20,16,12,28,13,12,25,11,19,30,9,10,19,0,0,0,155,19,25,44,26.1,16,42.1,17,19,36,22,13,35,15.9,17.4,33.3,18.7,15.9,34.6,0,0,0,225,380
Government,1,8834,Sale College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,62.4,110.4,62,57,119,69,74,143,57,46,103,57.8,54.5,112.3,44.2,40.3,84.5,0,0,0,672.2,672.2
Government,1,8835,McClelland Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,73,175,83.2,88,171.2,81,92,173,58.2,82,140.2,55.7,61.9,117.6,48.8,75.8,124.6,0,0,0,901.6,901.6
Government,1,8836,Footscray City College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,140,70,42,112,74,49,123,90,48,138,137,75,212,62.9,41,103.9,29,3,32,860.9,860.9
Government,1,8838,Western English Language School,Language,O,5,5,10,5,3,8,3,2,5,3,3,6,4,3,7,7,6,13,7,4,11,0,0,0,60,12,7,19,13,16,29,16,12,28,47,43,90,0,0,0,0,0,0,0,0,0,166,226
Government,1,8839,Narre Warren South P-12 College,Pri/Sec,O,56,32,88,32,38.2,70.2,31,27,58,40.2,32,72.2,34,50,84,50,52,102,55,55,110,0,0,0,584.4,112,107,219,109,111,220,103,104,207,121,95.2,216.2,123,119,242,76.2,70.2,146.4,0,0,0,1250.6,1835
Government,1,8841,Lara Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,53,133,74,53,127,85.6,61,146.6,80.8,58,138.8,77,56.5,133.5,51.5,50.2,101.7,0,0,0,780.6,780.6
Government,1,8842,Kaniva College,Pri/Sec,O,9,5,14,5,6,11,12,2,14,8,9,17,11,11,22,6.4,10,16.4,15,7,22,0,0,0,116.4,10,9,19,10,11,21,10,14,24,6,8,14,5.9,6.8,12.7,2.9,6.3,9.2,0,0,0,99.9,216.3
Government,1,8843,Corryong College,Pri/Sec,O,10,11,21,3,5,8,8,7,15,14,9,23,11,4,15,8.2,12,20.2,5,9,14,0,0,0,116.2,12,4,16,13,12,25,15,20,35,13,13,26,7,14,21,16.2,12,28.2,0,0,0,151.2,267.4
Government,1,8845,Maryborough Education Centre,Pri/Sec,O,25,28,53,33,13,46,29,18,47,31,27,58,29,28,57,35,21,56,44,26,70,12,6,18,405,48,63,111,62,61,123,66.5,49,115.5,67,66,133,54.9,57.7,112.6,31,45.8,76.8,12,5.8,17.8,689.7,1094.7
Government,1,8846,The Lakes South Morang P-9 School,Pri/Sec,O,65,60,125,59,39,98,54,59,113,53,50,103,54,46,100,31,43,74,34,38,72,0,0,0,685,46,60,106,51,41,92,47,41,88,0,0,0,0,0,0,0,0,0,0,0,0,286,971
Government,1,8847,Point Cook Senior Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,81,194,163,116,279,98.9,96,194.9,0,0,0,667.9,667.9
Government,1,8848,Manor Lakes P-12 College,Pri/Sec,O,61,68,129,57,59,116,68,69,137,52,44,96,45,42,87,61,57,118,59,43,102,0,0,0,785,96,82,178,90,73,163,94,85,179,75,65,140,0,0,0,0,0,0,0,0,0,660,1445
Government,1,8849,Coburg Senior High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,60,42.9,41.9,84.8,37.8,39,76.8,0,0,0,221.6,221.6
Government,1,8851,Wodonga Middle Years College,Pri/Sec,O,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,1,4,5,3,5,8,0,0,0,22,151,172,323,156,127,283,172,153,325,0,0,0,0,0,0,0,0,0,0,0,0,931,953
Government,1,8853,Mount Ridley P-12 College,Pri/Sec,O,55,60,115,75,67,142,51,53,104,33,38,71,43,43,86,38,33,71,42,35,77,0,0,0,666,109,89,198,121,103,224,90,88,178,0,0,0,0,0,0,0,0,0,0,0,0,600,1266
Government,1,8854,Tarneit Senior College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,34,72,0,0,0,0,0,0,0,0,0,72,72
Government,1,8855,Echuca College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,53,130,77,78,155,87,86,173,68,74,142,53,80,133,39,59,98,0,0,0,831,831
Government,1,8856,John Monash Science School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,83,201,112.8,106.8,219.6,101,110,211,0,0,0,631.6,631.6
Government,1,8857,Altona P-9 College,Pri/Sec,O,7,3,10,11,8.4,19.4,4,5,9,5,6,11,6,12,18,4,7,11,11,10,21,0,0,0,99.4,17,13,30,17,7,24,19,6,25,0,0,0,0,0,0,0,0,0,0,0,0,79,178.4
Government,1,8858,Dandenong High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,158,315,174,151,325,192,148,340,161,161,322,165,149,314,153,144,297,0,0,0,1913,1913
Government,1,8859,Bass Coast Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,5,12.6,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,19,19,31.6
Government,1,8861,Laverton P-12 College,Pri/Sec,O,17,13,30,20,17,37,16,13,29,15,15,30,16,21,37,16,23,39,19.2,9,28.2,0,0,0,230.2,26,33,59,35,32.4,67.4,33,29,62,45,28,73,23,33,56,25,23,48,0,0,0,365.4,595.6
Government,1,8862,Hume Central Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,93,205,114,88,202,102,89,191,131,90,221,109,80,189,60,51,111,0,0,0,1119,1119
Government,1,8864,Colac Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1,45,91.1,65,53,118,54,46,100,65,57,122,52.1,51.9,104,43.3,45.1,88.4,0,0,0,623.5,623.5
Government,1,8865,Nossal High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,93,200,113,87,200,104,95.6,199.6,0,0,0,0,0,0,599.6,599.6
Government,1,8866,Suzanne Cory High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,88,200,112,88,200,0,0,0,0,0,0,0,0,0,400,400
Government,1,8867,Keysborough Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,85,217,118,84,202,123.4,108,231.4,134,116,250,160,141,301,155,108,263,0,0,0,1464.4,1464.4
Government,1,8868,Hallam Senior Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.9,94.2,249.1,257.1,167.6,424.7,174.4,118.1,292.5,0,0,0,966.3,966.3
Government,1,8869,Gleneagles Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,115,264,135,105,240,137,97,234,95.1,99,194.1,43.5,59.9,103.4,56.5,48.4,104.9,0,0,0,1140.4,1140.4
Government,1,8870,Fountain Gate Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,118,255,118,103,221,122,146,268,108,98,206,64.2,68.6,132.8,44,51.8,95.8,0,0,0,1178.6,1178.6
Government,1,8871,Endeavour Hills Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,26,24,50,40,34,74,0,0,0,0,0,0,0,0,0,0,0,0,137,137
Government,1,8872,Balmoral K-12 Community College,Pri/Sec,O,9,4,13,9,9,18,4,9,13,7,9,16,10,5,15,6,5,11,7,6,13,0,0,0,99,6,6,12,10,0,10,6,1,7,4,4,8,6,6,12,1,4,5,0,0,0,54,153
Government,1,8873,Myrtleford P-12 College,Pri/Sec,O,7,7,14,2,6,8,11.6,2,13.6,7,6,13,8,12,20,6,5,11,9,10,19,0,0,0,98.6,6,10,16,12.6,13,25.6,16,11,27,19,10,29,10,3,13,6.9,8.8,15.7,0,0,0,126.3,224.9
Government,1,8874,Alkira Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,78,161,129,110,239,142,108,250,68,78,146,0,0,0,0,0,0,0,0,0,796,796
Government,1,8875,Somerville Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,61,34,39,73,38,31,69,44,36,80,33,34.3,67.3,15,36.3,51.3,0,0,0,401.6,401.6
Government,1,8877,Two Rivers College a Koorie Pathways School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,5,2.8,2,4.8,3,5,8,0,0,0,0,0,0,0,0,0,18.8,18.8
Government,1,8878,Payika College a Koorie Pathways School (interim name),Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,3,1,0,1,3,1,4,1,2,3,0,1.8,1.8,0,1.8,1.8,2.8,1.2,4,0,0,0,15.6,18.6
Government,1,8879,Woolum Bellum College a Koorie Pathways School  (interim Name),Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0.8,2.8,3,1,4,2.4,6,8.4,0,0,0,0,0,0,0,0,0,16.2,16.2
Government,1,8882,Boort District P-12 School,Pri/Sec,O,13,9,22,10,10,20,6,11,17,9,13,22,10,4,14,6,7,13,8,4,12,0,0,0,120,3,10,13,13,10,23,9,1,10,5,16,21,8,14,22,14,8,22,0,0,0,111,231
Government,1,8883,Yarrawonga College P-12,Pri/Sec,O,36,35,71,39,27,66,23,40,63,22,22,44,42,28,70,23,25,48,31,26,57,0,0,0,419,37,24,61,47,26,73,49,31,80,36,46,82,29.8,44.6,74.4,23.8,33.1,56.9,0,0,0,427.3,846.3
Government,1,8884,Seymour College,Pri/Sec,O,26,19,45,17,26,43,22,20,42,19,25,44,26,25,51,32,23,55,28,20,48,19,4,23,351,35,49,84,52,51,103,56.5,44.5,101,42,58.5,100.5,50,31,81,29.8,33.8,63.6,26.2,10,36.2,569.3,920.3
Government,1,8885,Robinvale P-12 College,Pri/Sec,O,17,17,34,10,18,28,10,13,23,16,13,29,13,12,25,13,12,25,21,14,35,0,0,0,199,20,20,40,31,19,50,18,13,31,16,26,42,20.9,17.1,38,11.8,10.7,22.5,0,0,0,223.5,422.5
Government,1,8886,Merbein P-10 College,Pri/Sec,O,13,7,20,10,18,28,8,10,18,18,15,33,20,12,32,16,15,31,26,24,50,0,0,0,212,40,55,95,53,50,103,64,46,110,64,43.2,107.2,0,0,0,0,0,0,0,0,0,415.2,627.2
Government,1,8889,Albert Park College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,78,169,105,56,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,330
Government,1,8890,Charles La Trobe P-12 College,Pri/Sec,O,22,18,40,15.4,13,28.4,13,18.2,31.2,25,11,36,21,25,46,16,17,33,15,21,36,0,0,0,250.6,35,26,61,24,22,46,46,23,69,34,23,57,37,20,57,43,53,96,0,0,0,386,636.6
Government,1,8891,Victoria University Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,75,171,114,85,199,116,84,200,119,96,215,103,129,232,119,94,213,0,0,0,1230,1230
Government,1,8892,Swifts Creek School (Interim name),Pri/Sec,O,3,5,8,2,3,5,4,2,6,4,1,5,5,5,10,3,1,4,7,6,13,0,0,0,51,9,8,17,7,6,13,7,6,13,9,8,17,6.8,7,13.8,1,3.4,4.4,0,0,0,78.2,129.2
Government,1,8893,Glenroy Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,19,87,61.4,33,94.4,56,27,83,37,35,72,45,14,59,38,14,52,0,0,0,447.4,447.4
Government,1,8894,John Fawkner Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15,46,53,20,73,27,16,43,35,18,53,90,27,117,72,31,103,0,0,0,435,435
Government,1,8895,William Ruthven Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,26,69,33,29,62,59,22,81,59,30,89,47,32.9,79.9,49.6,33.7,83.3,0,0,0,464.2,464.2
Government,1,8898,Cranbourne East Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,119,242,73,81,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,396
Government,1,8900,Phoenix P-12 Community College,Pri/Sec,O,9,5,14,11,7,18,10,11,21,5,8,13,12,13,25,17,15,32,7,15,22,0,0,0,145,74,75,149,78,74,152,77,69,146,83.2,86,169.2,61.9,75.5,137.4,56.6,56.7,113.3,0,0,0,866.9,1011.9
Government,1,8901,Northern Bay P-12 College,Pri/Sec,O,116,105,221,96,103,199,134,85,219,102,110,212,118,113,231,123,115,238,121,94,215,0,0,0,1535,59,40,99,37,46,83,64,46,110,91,42,133,59,56,115,27,30.6,57.6,0,0,0,597.6,2132.6
Government,1,8903,Surf Coast Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,62,31,27,58,25,14,39,31,10,41,0,0,0,0,0,0,0,0,0,200,200
Government,1,8904,Hopetoun P-12 College,Pri/Sec,O,1,2,3,5,3,8,2,2,4,2,2,4,3,3,6,3,2,5,10,1,11,0,0,0,41,6,7,13,6,8,14,10,4,14,8,16,24,3.9,5.9,9.8,6,7,13,0,0,0,87.8,128.8
Government,1,8905,Doveton College,Pri/Sec,O,39,33,72,29,30,59,33,32,65,36,33.4,69.4,38,30,68,32,31,63,35,26,61,0,0,0,457.4,24,29,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,510.4
Government,1,8908,Brookside P-9 College,Pri/Sec,O,45,43,88,40,42,82,36,41,77,36,36,72,37,40,77,29,26,55,39,41,80,0,0,0,531,59,67,126,55,46,101,37,51,88,0,0,0,0,0,0,0,0,0,0,0,0,315,846
Government,1,8909,Creekside K-9 College,Pri/Sec,O,69,73,142,69,67,136,75,67,142,67,63,130,85,64,149,72,63,135,67,51,118,0,0,0,952,83,103,186,85,90,175,100,93,193,0,0,0,0,0,0,0,0,0,0,0,0,554,1506
Government,1,8910,Lakeview Senior College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,198,397,145,161,306,121.8,107,228.8,0,0,0,931.8,931.8
Government,1,8911,Springside P-9 College,Pri/Sec,O,49,53,102,44,37,81,54,44,98,52,39,91,25.4,35,60.4,46.8,33,79.8,23,33,56,0,0,0,568.2,71,74,145,70,66,136,51,53,104,0,0,0,0,0,0,0,0,0,0,0,0,385,953.2
Government,1,8912,Croydon Maroondah College (interim name),Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,116,85,83,168,72,90,162,82,89,171,71.6,83.9,155.5,62.4,67.3,129.7,0,0,0,902.2,902.2
Government,1,8913,Boronia K-12 College,Pri/Sec,O,16,13,29,20,24,44,10,21,31,13,15.2,28.2,9,17,26,15,20,35,13,14,27,0,0,0,220.2,14,15,29,13,17,30,13,9,22,24,22,46,9,13,22,15.6,21,36.6,0,0,0,185.6,405.8
Independent,2,1,Wesley College,Pri/Sec,O,61,48,109,54,50,104,60,50,110,71,47,118,56,45,101,88,71,159,113,78,191,0,0,0,892,202,127,329,205,137,342,183,110,293,195,149,344,214,157,371,209,180,389,0,0,0,2068,2960
Independent,2,5,Korowa Anglican Girls' School,Pri/Sec,O,0,17,17,0,23,23,0,13,13,0,17,17,0,15,15,0,36,36,0,48,48,0,0,0,169,0,65,65,0,94,94,0,68,68,0,66,66,0,80,80,0,81,81,0,0,0,454,623
Independent,2,83,Ruyton Girls' School,Pri/Sec,O,0,37,37,0,36,36,0,34,34,0,41,41,0,39,39,0,65,65,0,61,61,0,0,0,313,0,79,79,0,75,75,0,76,76,0,62,62,0,64,64,0,75,75,0,0,0,431,744
Independent,2,96,Caulfield Grammar School,Pri/Sec,O,55,40,95,57,44,101,58,38,96,56,40,96,59,40,99,57,54,111,66,45,111,0,0,0,709,202,139,341,197,144,341,241,144,385,239,181,420,268,192,460,220,166,386,0,0,0,2333,3042
Independent,2,131,Highview Christian Community College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,49,88,47,52,99,48,53.2,101.2,40,39,79,30,33,63,27,28,55,0,0,0,485.2,485.2
Independent,2,196,Tarrington Lutheran School,Primary,O,9,8,17,8,9,17,8,7,15,8,4,12,3,6,9,8,5,13,8,3,11,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
Independent,2,259,Methodist Ladies' College,Pri/Sec,O,0,41,41,0,40,40,0,41,41,0,48,48,0,48,48,0,100,100,0,99,99,0,0,0,417,0,236,236,0,250,250,0,264,264,0,302,302,0,317,317,0,307.5,307.5,0,0,0,1676.5,2093.5
Independent,2,278,Ballarat Clarendon College,Pri/Sec,O,31,27,58,29,22,51,20,28,48,19,23,42,23,26,49,24,30,54,26,30,56,0,0,0,358,38,55,93,43.1,62,105.1,62,67,129,64,68,132,73,84,157,70,82,152,0,0,0,768.1,1126.1
Independent,2,330,Christ Church Grammar School,Primary,O,33,24,57,38,21,59,35,20,55,33,25,58,32,16,48,31,17,48,25,8,33,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358
Independent,2,385,Fintona Girls' School,Pri/Sec,O,0,18,18,0,18,18,0,13,13,0,20,20,0,19,19,0,34,34,0,29,29,0,0,0,151,0,45,45,0,51,51,0,48,48,0,51,51,0,55,55,0,50,50,0,0,0,300,451
Independent,2,391,Lauriston Girls' School,Pri/Sec,O,0,29,29,0,26,26,0,26,26,0,29,29,0,31,31,0,34,34,0,71,71,0,0,0,246,0,66,66,0,99,99,0,85,85,0,87,87,0,94,94,0,88,88,0,0,0,519,765
Independent,2,450,Geelong Grammar School,Pri/Sec,O,45,18,63,29,17,46,31,19,50,31,24,55,31,27,58,25,22,47,45,24,69,0,0,0,388,56,27,83,69,46,115,124,102,226,120,97,217,116,101,217,113,90,203,0,0,0,1061,1449
Independent,2,457,Trinity Grammar School Kew,Pri/Sec,O,40,0,40,39,0,39,44,0,44,45,0,45,47,0,47,75,0,75,77,0,77,0,0,0,367,157,0,157,160,0,160,153,0,153,161,0,161,161,0,161,169,0,169,0,0,0,961,1328
Independent,2,509,Melbourne Girls Grammar,Pri/Sec,O,0,31,31,0,30,30,0,25,25,0,24,24,0,32,32,0,50,50,0,47,47,0,0,0,239,0,82,82,0,84,84,0,94,94,0,105,105,0,109,109,0,126,126,0,0,0,600,839
Independent,2,510,The Geelong College,Pri/Sec,O,26,18,44,18,20,38,17,13,30,24,18,42,29,16,45,22,20,42,36,23,59,0,0,0,300,64,54,118,87,56,143,77,72,149,82,60,142,83,82,165,93,68,161,0,0,0,878,1178
Independent,2,545,Bayview College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,63,25,28,53,34,26,60,14,22,36,25,28,53,15.6,15,30.6,0,0,0,295.6,295.6
Independent,2,554,Presbyterian Ladies' College,Pri/Sec,O,0,48,48,0,57,57,0,55,55,0,65,65,0,61,61,0,72,72,0,71,71,0,0,0,429,0,147,147,0,129,129,0,137,137,0,166,166,0,172,172,0,168,168,0,0,0,919,1348
Independent,2,818,St Michael's Grammar School,Pri/Sec,O,17,24,41,20,23,43,22,22,44,23,17,40,35,34,69,34,35,69,35,33,68,0,0,0,374,63,45,108,72,64,136,71,64,135,79,68,147,92,70,162,76,63,139,0,0,0,827,1201
Independent,2,879,Firbank Grammar School,Pri/Sec,O,21,53,74,17,29,46,15,43,58,20,56,76,13,35,48,9,71,80,6,54,60,0,0,0,442,0,108,108,0,107,107,0,105,105,0,79,79,0,104,104,0,90,90,0,0,0,593,1035
Independent,2,928,Ballarat Grammar,Pri/Sec,O,23,27,50,21,25,46,19,29,48,25,27,52,26,27,53,28,39,67,38,32,70,0,0,0,386,49,80,129,67,60,127,75,81,156,81,97,178,94,77,171,87,78.5,165.5,0,0,0,926.5,1312.5
Independent,2,971,The Hamilton and Alexandra College,Pri/Sec,O,8,14,22,8,7,15,11,5,16,8,14,22,8,8,16,15,10,25,10,11,21,0,0,0,137,24,22,46,30,22,52,25,29,54,28,22,50,25,34,59,29,37,66,0,0,0,327,464
Independent,2,1003,Westbourne Grammar School,Primary,O,19,19,38,16,21,37,20,13,33,19,17,36,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
Independent,2,1004,Ivanhoe Grammar School,Pri/Sec,O,38,22,60,36,26,62,36,19,55,41,20,61,44,24,68,47,32,79,42,36,78,0,0,0,463,161,81,242,141,77,218,147,70,217,160,77,237,172,76,248,169,77,246,0,0,0,1408,1871
Independent,2,1021,Scotch College,Pri/Sec,O,48,0,48,48,0,48,48,0,48,52,0,52,76,0,76,80,0,80,78,0,78,0,0,0,430,212,0,212,233,0,233,239,0,239,265,0,265,247,0,247,246,0,246,0,0,0,1442,1872
Independent,2,1025,St Leonard's College,Pri/Sec,O,18,18,36,23,18,41,21,22,43,24,21,45,25,25,50,38,30,68,40,34,74,0,0,0,357,81,67,148,94,79,173,87,68,155,84,81,165,76,74,150,86,100,186,0,0,0,977,1334
Independent,2,1080,Tintern Schools,Pri/Sec,O,20,17,37,7,8,15,7,14,21,10,19,29,12,19,31,21,33,54,23,41,64,0,0,0,251,27,56,83,34,46,80,29,60,89,39,68,107,45,70,115,35,70,105,0,0,0,579,830
Independent,2,1086,Toorak College,Pri/Sec,O,15,18,33,13,23,36,7,38,45,14,22,36,9,13,22,8,39,47,1,51,52,0,0,0,271,0,69,69,0,72,72,0,70,70,0,77,77,0,93,93,0,105,105,0,0,0,486,757
Independent,2,1116,St Catherine's School,Pri/Sec,O,0,23,23,0,27,27,0,27,27,0,31,31,0,36,36,0,44,44,0,38,38,0,0,0,226,0,72,72,0,49,49,0,65,65,0,54,54,0,80,80,0,80,80,0,0,0,400,626
Independent,2,1117,Lowther Hall Anglican Grammar School,Pri/Sec,O,0,47,47,0,50,50,0,49,49,0,49,49,0,50,50,0,50,50,0,50,50,0,0,0,345,0,86,86,0,79,79,0,84,84,0,74,74,0,85.5,85.5,0,75,75,0,0,0,483.5,828.5
Independent,2,1144,Penleigh & Essendon Grammar School,Pri/Sec,O,60,59,119,60,60,120,59,59,118,60,60,120,60,60,120,90,60,150,90,60,150,0,0,0,897,130,93,223,128,103,231,129,85,214,124,96,220,131,97,228,126,106,232,0,0,0,1348,2245
Independent,2,1163,Shelford Girls' Grammar,Pri/Sec,O,0,10,10,0,6,6,0,13,13,0,8,8,0,22,22,0,29,29,0,37,37,0,0,0,125,0,57,57,0,58,58,0,49,49,0,59,59,0,49,49,0,49,49,0,0,0,321,446
Independent,2,1183,Mentone Grammar School,Pri/Sec,O,18,25,43,32,14,46,23,12,35,23,11,34,29,15,44,48,23,71,42,34,76,0,0,0,349,90,46,136,111,39,150,107,32,139,96,32,128,108,41,149,107,38,145,0,0,0,847,1196
Independent,2,1187,Ivanhoe Girls' Grammar School,Pri/Sec,O,0,35,35,0,22,22,0,36,36,0,25,25,0,43,43,0,50,50,0,52,52,0,0,0,263,0,129,129,0,134,134,0,129,129,0,120,120,0,119,119,0,130,130,0,0,0,761,1024
Independent,2,1189,Carey Baptist Grammar School,Pri/Sec,O,48,48,96,51,48,99,49,46,95,57,54,111,57,50,107,61,59,120,64,56,120,0,0,0,748,105,105,210,102,109,211,108,113,221,135,123,258,133,138,271,130,143,273,0,0,0,1444,2192
Independent,2,1190,Kilvington Grammar School,Pri/Sec,O,7,11,18,0,15,15,4,11,15,7,16,23,5,17,22,5,13,18,16,18,34,0,0,0,145,40,41,81,0,30,30,0,36,36,6,45,51,1,45,46,0,39,39,0,0,0,283,428
Independent,2,1191,Haileybury College,Pri/Sec,O,94,0,94,83,0,83,70,0,70,94,0,94,91,0,91,113,0,113,115,0,115,0,0,0,660,226,0,226,208,0,208,223,0,223,206,0,206,220,0,220,233,0,233,0,0,0,1316,1976
Independent,2,1209,Strathcona Baptist Girls' Grammar,Pri/Sec,O,0,15,15,0,12,12,0,16,16,0,20,20,0,22,22,0,35,35,0,44,44,0,0,0,164,0,93,93,0,97,97,0,91.7,91.7,0,93,93,0,74.2,74.2,0,83,83,0,0,0,531.9,695.9
Independent,2,1213,Mentone Girls' Grammar School,Pri/Sec,O,0,31,31,0,27,27,0,29,29,0,34,34,0,37,37,0,44,44,0,40,40,0,0,0,242,0,81,81,0,56,56,0,67,67,0,57,57,0,63,63,0,42,42,0,0,0,366,608
