Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males Total,Prep Females Total,Prep Total,Year 1 Males Total,Year 1 Females Total,Year 1 Total,Year 2 Males Total,Year 2 Females Total,Year 2 Total,Year 3 Males Total,Year 3 Females Total,Year 3 Total,Year 4 Males Total,Year 4 Females Total,Year 4 Total,Year 5 Males Total,Year 5 Females Total,Year 5 Total,Year 6 Males Total,Year 6 Females Total,Year 6 Total,Primary Ungraded Males Total,Primary Ungraded Females Total,Primary Ungraded Total,Primary Total,Year 7 Males Total,Year 7 Females Total,Year 7 Total,Year 8 Males Total,Year 8 Females Total,Year 8 Total,Year 9 Males Total,Year 9 Females Total,Year 9 Total,Year 10 Males Total,Year 10 Females Total,Year 10 Total,Year 11 Males Total,Year 11 Females Total,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Secondary Ungraded Males Total,Secondary Ungraded Females Total,Secondary Ungraded Total,Secondary Total,Grand Total
Government,1,890,Greenvale Primary School,Primary,O,45,44,89,48,51,99,42.8,45,87.8,58,53,111,46,40,86,43,46,89,59,64,123,0,0,0,684.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.8
Government,1,912,Alexandra Primary School,Primary,O,21,17,38,14,11,25,18,15,33,11,12,23,12,12,24,13,18,31,15,18,33,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207
Government,1,919,Rockbank Primary School,Primary,O,1,4,5,3,5,8,5,5,10,4,1,5,5,6,11,5,3,8,4,4,8,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
Government,1,932,Bannockburn Primary School,Primary,O,31,37,68,35,23,58,30,35,65,35,23,58,36,23,59,24,26,50,26,22,48,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406
Government,1,945,Doreen Primary School,Primary,O,8,19,27,6,4,10,6,6,12,5,10.2,15.2,6,7,13,3,3,6,2,6,8,0,0,0,91.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.2
Government,1,954,Talbot Primary School,Primary,O,2,3,5,6,9,15,8,4,12,5,2,7,6,4,10,9,7,16,11,3,14,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
Government,1,956,Yarra Glen Primary School,Primary,O,15,11,26,19,15,34,11,18,29,14,15,29,17,13,30,16,11,27,14,14,28,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203
Government,1,959,Elmhurst Primary School,Primary,O,0,2,2,3,1,4,2,1,3,3,1,4,1,2,3,1,2,3,2,0,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Government,1,981,Kangaroo Flat Primary School,Primary,O,22,19,41,18,20,38,27.8,19,46.8,19,19,38,32,25,57,17,16,33,24,34,58,0,0,0,311.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.8
Government,1,982,Westmeadows Primary School,Primary,O,33,34,67,35,29,64,39.4,35,74.4,38,36,74,25,31,56,29,32,61,33,37,70,0,0,0,466.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.4
Government,1,1002,Sunbury Primary School,Primary,O,24,10,34,22,24,46,14,22,36,22,16,38,15,22,37,17,30,47,29,31,60,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298
Government,1,1003,Diamond Creek Primary School,Primary,O,15,14,29,18.2,12,30.2,10,17,27,20,9,29,22,16,38,21,15,36,16,18,34,0,0,0,223.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.2
Government,1,1004,Hesket Primary School,Primary,O,4,3,7,6,2,8,3,3,6,4,5,9,6,3,9,6,5,11,6,7,13,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
Government,1,1008,Axedale Primary School,Primary,O,4,2,6,5,0,5,5,5,10,5,4,9,3,1,4,6,5,11,2,5,7,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
Government,1,1022,Vermont Primary School,Primary,O,32,37,69,36,36,72,24,39,63,50,35,85,35,15,50,50,45,95,43,37,80,0,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514
Government,1,1023,Tarnagulla Primary School,Primary,O,2,5,7,2,2,4,6,6,12,3,1,4,3,2,5,2,2,4,5,2,7,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Government,1,1026,Balwyn Primary School,Primary,O,23,24,47,19,17,36,30,23,53,25,25,50,18,22,40,34,23,57,28,24,52,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335
Government,1,1028,Scoresby Primary School,Primary,O,18,19,37,25,14,39,19.4,21,40.4,27,22,49,26,21.6,47.6,26,15,41,14,19,33,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
Government,1,1030,Carisbrook Primary School,Primary,O,19,17,36,14,17,31,10,17,27,10,23,33,12,12,24,20,12,32,14,8,22,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205
Government,1,1033,Wandin Yallock Primary School,Primary,O,17,22,39,15,14,29,28,24,52,14,16,30,15,12,27,15,14,29,22,18,40,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246
Government,1,1034,Yering Primary School,Primary,O,2,0,2,0,2,2,4,5,9,4,2,6,5,1,6,3,3,6,4,3,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Government,1,1035,Dartmoor Primary School,Primary,O,1,0,1,3,2,5,4,2,6,6,0,6,0,0,0,3,1,4,2,5,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Government,1,1051,Mickleham Primary School,Primary,O,13,6,19,9,5,14,8,8,16,8,12,20,12,12,24,9,9,18,6,6,12,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
Government,1,1052,Inglewood Primary School,Primary,O,1,3,4,3,4,7,5,3,8,1,1,2,2,3,5,4,1,5,3,2,5,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Government,1,1054,Chewton Primary School,Primary,O,2,4,6,3,0,3,2,0,2,3,0,3,2,0,2,4,1,5,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Government,1,1070,Bolinda Primary School,Primary,O,0,0,0,2,1,3,2,3,5,4,2,6,2,4,6,0,2,2,4,1,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Government,1,1072,Napoleons Primary School,Primary,O,6,6,12,9,9,18,9,10,19,9,5,14,9,9,18,12,10,22,6,2,8,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
Government,1,1075,Kew Primary School,Primary,O,34,25,59,44,48,92,42,40,82,44,26,70,39.8,32,71.8,32,26,58,25,42,67,0,0,0,499.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.8
Government,1,1076,Haddon Primary School,Primary,O,15,16,31,12,14,26,17,13,30,18,17,35,16,9,25,19,8,27,23,17,40,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214
Government,1,1079,Panmure Primary School,Primary,O,3,6,9,4,2,6,4,4,8,6,2,8,7,2,9,2,4,6,3,5,8,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
Government,1,1081,Dargo Primary School,Primary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Government,1,1090,Sorrento Primary School,Primary,O,26,13,39,25.4,17,42.4,17,16,33,16,20,36,26,14,40,15,13,28,22,17,39,0,0,0,257.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.4
Government,1,1091,Alfredton Primary School,Primary,O,31,34,65,42,31,73,29,20,49,32,43,75,35,28,63,31,31,62,43,34,77,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464
Government,1,1097,Bridgewater Primary School,Primary,O,5,1,6,1,2,3,4,2,6,2,4,6,1,1,2,1,3,4,3,2,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Government,1,1098,Hastings Primary School,Primary,O,17,19,36,16,19,35,26,10,36,20,20,40,16,14,30,13,13,26,19,13,32,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235
Government,1,1102,Braybrook Primary School,Primary,C,3,4,7,5,7,12,7,5,12,6,5,11,5,7,12,6,9,15,7,7,14,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
Government,1,1103,Yackandandah Primary School,Primary,O,12.4,10,22.4,14,11,25,14,18,32,6,16,22,16,15,31,8,11,19,15,6,21,0,0,0,172.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.4
Government,1,1104,Nagambie Primary School,Primary,O,4,6,10,11,9,20,5,8,13,7,5,12,8,13,21,4,4,8,8,4,12,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
Government,1,1108,Heyfield Primary School,Primary,O,7,6,13,11,7,18,13,5,18,10,6,16,10,9,19,9,13,22,7,6,13,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
Government,1,1111,Moorabbin Primary School,Primary,O,27,25,52,30,21,51,23,26,49,25,24,49,21,21,42,29,22,51,20,14,34,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
Government,1,1112,Mansfield Primary School,Primary,O,11,17,28,17,19,36,19,15,34,31,22,53,12,14,26,25,23,48,19,24,43,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268
Government,1,1115,Middle Indigo Primary School,Primary,O,4,3,7,1,2,3,2,3,5,2,0,2,2,3,5,1,2,3,1,1,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Government,1,1117,Briagolong Primary School,Primary,O,5,4,9,8,2,10,5,4,9,2,3,5,3,5,8,5,6,11,5,4,9,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
Government,1,1120,Lindenow Primary School,Primary,O,11,4,15,8,10,18,11,7,18,11,6,17,9,7,16,7,9,16,7,11,18,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
Government,1,1125,Broadford Primary School,Primary,O,33,21,54,24,20,44,16,38,54,29,18,47,26,29,55,31,25,56,30,19,49,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359
Government,1,1126,Murchison Primary School,Primary,O,3,12,15,8,7,15,13,4,17,4,10,14,10,11,21,6,12,18,14,12,26,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
Government,1,1134,Panton Hill Primary School,Primary,O,6,10,16,10,9,19,10,11,21,11,8,19,8,7,15,10,3,13,9,10,19,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
Government,1,1135,Glen Park Primary School,Primary,O,1,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Government,1,1136,Concongella Primary School,Primary,O,1,1,2,1,3,4,1,1,2,2,1,3,4,3,7,0,1,1,0,1,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Government,1,1141,Bruthen Primary School,Primary,O,5,3,8,7,5,12,2,5,7,6,5,11,5,6,11,5,5,10,3,4,7,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
Government,1,1142,Swan Hill Primary School,Primary,O,43,35,78,40,33,73,43,32,75,39,37,76,51,39,90,40,33,73,50,41,91,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556
Government,1,1144,Porepunkah Primary School,Primary,O,1,10,11,4,7,11,8,11,19,9,7,16,6,5,11,5,13,18,8,8,16,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
Government,1,1146,Leopold Primary School,Primary,O,42,50,92,52,37,89,48.4,43,91.4,47,54,101,48,52,100,48,45,93,49,43,92,0,0,0,658.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.4
Government,1,1147,Inverleigh Primary School,Primary,O,4,6,10,13,11,24,8,10,18,11,4,15,7,8,15,5,13,18,8,9,17,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
Government,1,1148,Glen Iris Primary School,Primary,O,36,34,70,33,32,65,35,39,74,29,30,59,24,29,53,14,22,36,26,20,46,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403
Government,1,1150,Trawalla Primary School,Primary,O,1,0,1,1,1,2,2,0,2,2,1,3,4,1,5,0,3,3,3,2,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Government,1,1165,Quarry Hill Primary School,Primary,O,19,10,29,14,18,32,21,20,41,14,14,28,10,14,24,15,17,32,10,9,19,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205
Government,1,1167,Sebastopol Primary School,Primary,O,12,5,17,7,9,16,13,11,24,8,12,20,17,11,28,13,10,23,11,12,23,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
Government,1,1176,Woodside Primary School,Primary,O,3,6,9,0,2,2,2,4,6,5,3,8,1,1,2,9,3,12,4,1,5,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
Government,1,1178,Noorat Primary School,Primary,O,2,3,5,4,2,6,3,5,8,7,6,13,5,5,10,4,4,8,7,5,12,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
Government,1,1181,Albert Park Primary School,Primary,O,28,38,66,35,32,67,33,35,68,19,30,49,27,27,54,22,13,35,25,17,42,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381
Government,1,1183,Williamstown Primary School,Primary,O,51,52,103,42,33,75,41,42,83,45,37,82,39,31,70,42,31,73,40,30,70,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556
Government,1,1184,Boneo Primary School,Primary,O,17,29,46,13,11,24,11,19,30,24,17,41,12,22,34,28,17,45,13,17,30,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
Government,1,1189,Golden Square Primary School,Primary,C,22,30,52,17,19,36,27,23,50,16,20,36,18,25,43,16,13,29,17,16,33,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279
Government,1,1190,Queenscliff Primary School,Primary,O,4,0,4,1,6,7,3,8,11,0,2,2,4,3,7,1,1,2,5,3,8,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
Government,1,1194,Portland North Primary School,Primary,O,22,15,37,23,19,42,32,18,50,30,15,45,20,16,36,27,17,44,25,19,44,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298
Government,1,1207,Timor Primary School,Primary,O,1,3,4,1,1,2,5,2,7,1,1,2,2,2,4,1,2,3,5,2,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Government,1,1208,Apsley Primary School,Primary,O,1,2,3,2,2,4,3,0,3,3,1,4,1,2,3,3,3,6,3,1,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Government,1,1211,Strathfieldsaye Primary School,Primary,O,41,29,70,35,40,75,41,41,82,28,35,63,47,39,86,37,41,78,31,27,58,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512
Government,1,1222,Skye Primary School,Primary,O,33,43,76,37,36,73,38,34,72,35,23,58,36,29,65,31,31,62,33,32,65,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471
Government,1,1225,Tooborac Primary School,Primary,O,1,1,2,3,2,5,2,3,5,4,4,8,1,2,3,3,0,3,5,7,12,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Government,1,1231,Lucknow Primary School,Primary,O,30,39,69,31,29,60,31,27,58,44,28,72,32,30,62,22,24,46,35,25,60,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427
Government,1,1244,Upper Plenty Primary School,Primary,O,10,9,19,5,15,20,10,4,14,12,8,20,4,11,15,0,2,2,10,6,16,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
Government,1,1252,Carlton North Primary School,Primary,O,28,18,46,15,14,29,18,22,40,14,17,31,18,22,40,13,17,30,16,16,32,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248
Government,1,1254,Maldon Primary School,Primary,O,9,1,10,2,3,5,8,5,13,4,13,17,7,6,13,10,7,17,4,8,12,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
Government,1,1259,Woori Yallock Primary School,Primary,O,13,12,25,18,10,28,12,13,25,14,16,30,14,14,28,9,11,20,20,8,28,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
Government,1,1263,Moyston Primary School,Primary,O,0,0,0,1,3,4,1,3,4,1,1,2,1,0,1,2,1,3,2,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Government,1,1267,Bendigo North Primary School,Primary,C,12,11,23,11,11,22,11,11.6,22.6,8,3,11,8,10,18,6,8,14,10,5,15,0,0,0,125.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.6
Government,1,1270,Buninyong Primary School,Primary,O,35,44,79,42,44,86,51,42,93,35,32,67,54,39,93,47,41,88,53,35,88,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594
Government,1,1273,Marysville Primary School,Primary,O,2,3,5,4,3,7,1,2,3,4,4,8,3,3,6,2,2,4,8,4,12,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Government,1,1275,Langley Primary School,Primary,O,7,4,11,2,4,6,9,1,10,5,5,10,0,4,4,1,4,5,1,9,10,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
Government,1,1277,Wandong Primary School,Primary,O,12,15,27,19,23,42,16,15,31,17,18,35,11,14,25,17,9,26,21,14,35,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
Government,1,1282,Cowes Primary School,Primary,O,29,21,50,21,24,45,21,24,45,30,26,56,30,38,68,25,21,46,27,35,62,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372
Government,1,1288,Bullarto Primary School,Primary,O,2.6,0,2.6,3,1,4,1,4,5,3,1,4,2.6,0,2.6,4,2,6,1,2,3,0,0,0,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2
Government,1,1289,Redan Primary School,Primary,C,17,7,24,11,18,29,12,12,24,12,21,33,20,13,33,15,10,25,12,17,29,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
Government,1,1293,Lismore Primary School,Primary,O,2,1,3,2,2,4,4,1,5,4,2,6,4,4,8,4,3,7,2,4,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
Government,1,1295,Lower Plenty Primary School,Primary,O,8,10,18,9,8,17,11,8,19,3,7,10,14,7,21,9,4,13,6,13,19,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
Government,1,1316,Specimen Hill Primary School,Primary,O,19.6,22,41.6,25,14,39,24,16,40,22,22,44,15,24,39,15,21,36,16,24,40,0,0,0,279.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.6
Government,1,1324,Bolwarra Primary School,Primary,O,6,13,19,5,4,9,6,5,11,8,13,21,7,6,13,4,5,9,4,5,9,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
Government,1,1330,Navarre Primary School,Primary,O,0,3,3,1,2,3,2,2,4,2,1,3,2,2,4,2,0,2,2,0,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Government,1,1334,Warracknabeal Primary School,Primary,O,16,9,25,10,12,22,13,17,30,18,16,34,17,11,28,18,18,36,16,17,33,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
Government,1,1335,Moyhu Primary School,Primary,O,9,6,15,5,6,11,4,5,9,2,5,7,5,8,13,7,5,12,0,3,3,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
Government,1,1347,Natte Yallock Primary School,Primary,O,1,0,1,2,0,2,3,1,4,4,2,6,0,0,0,1,3,4,3,2,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Government,1,1360,Clifton Hill Primary School,Primary,O,37,31,68,22,29,51,42,33,75,33,45,78,45,42,87,35,29,64,51,27,78,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501
Government,1,1362,Christmas Hills Primary School,Primary,O,2,0,2,4,1,5,3,0,3,2,3,5,1,3,4,1,0,1,1,2,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Government,1,1365,Tallangatta Primary School,Primary,O,12,10,22,11,14,25,5,10,15,15,4,19,13,5,18,9,11,20,12,14,26,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
Government,1,1366,Kialla Central Primary School,Primary,O,3,4,7,4,5,9,4,5,9,5,3,8,5,3,8,2,5,7,2,9,11,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
Government,1,1368,Mount Eliza Primary School,Primary,O,50,23,73,48,42,90,40,53,93,46,32,78,40,51,91,49,33,82,23,37.2,60.2,0,0,0,567.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567.2
Government,1,1369,San Remo Primary School,Primary,O,10,10,20,6,15,21,8,8,16,5,11,16,9,6,15,4,5,9,6,5,11,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
Government,1,1371,Thornton Primary School,Primary,C,1,1,2,1,0,1,2,0,2,0,2,2,1,4,5,0,2,2,0,5,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Government,1,1372,Dimboola Primary School,Primary,O,12,6,18,9,12,21,9,11,20,10,10,20,10,8,18,12,12,24,11,14,25,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
Government,1,1373,Whorouly Primary School,Primary,O,4,3,7,4,5,9,5,2,7,7,1,8,5,2,7,5,2,7,7,0,7,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
Government,1,1379,Merrijig Primary School,Primary,O,2,3,5,5,3,8,4,0,4,4,2,6,6,2,8,3,1,4,1,1,2,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Government,1,1386,Lethbridge Primary School,Primary,O,10,6,16,6,7,13,9,6,15,9,4,13,7,4.4,11.4,8,10,18,7,4,11,0,0,0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4
Government,1,1399,Oxley Primary School,Primary,O,3,5,8,6,4,10,3,4,7,6,5,11,5,4,9,7,6,13,1,8,9,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
Government,1,1401,Northcote Primary School,Primary,O,15,22,37,24,17,41,20,11,31,16,18,34,6,7,13,14,28,42,16,19,35,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233
Government,1,1402,North Melbourne Primary School,Primary,O,29,35,64,39,37,76,34,24,58,40,36,76,33,29,62,36,35,71,28,24,52,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459
Government,1,1403,Dandenong Primary School,Primary,O,21,18,39,22,14,36,24,23,47,16,20,36,18,20,38,20,26,46,23,16,39,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
Government,1,1408,Malmsbury Primary School,Primary,O,10,8,18,8,2,10,8,17,25,7,7,14,9,10,19,6,14,20,10,12,22,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
Government,1,1409,Williamstown North Primary School,Primary,O,43,43,86,40,45,85,46,36,82,59,43,102,49,39,88,47,40,87,44,38,82,0,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612
Government,1,1410,Kerang Primary School,Primary,O,8,10,18,4.8,14,18.8,6,14,20,11,15,26,12,8,20,14,10,24,7,13,20,0,0,0,146.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.8
