Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males Total,Prep Females Total,Prep Total,Year 1 Males Total,Year 1 Females Total,Year 1 Total,Year 2 Males Total,Year 2 Females Total,Year 2 Total,Year 3 Males Total,Year 3 Females Total,Year 3 Total,Year 4 Males Total,Year 4 Females Total,Year 4 Total,Year 5 Males Total,Year 5 Females Total,Year 5 Total,Year 6 Males Total,Year 6 Females Total,Year 6 Total,Primary Ungraded Males Total,Primary Ungraded Females Total,Primary Ungraded Total,Primary Total,Year 7 Males Total,Year 7 Females Total,Year 7 Total,Year 8 Males Total,Year 8 Females Total,Year 8 Total,Year 9 Males Total,Year 9 Females Total,Year 9 Total,Year 10 Males Total,Year 10 Females Total,Year 10 Total,Year 11 Males Total,Year 11 Females Total,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Secondary Ungraded Males Total,Secondary Ungraded Females Total,Secondary Ungraded Total,Secondary Total,Grand Total
Government,1,4641,Solway Primary School,Primary,O,27,20,47,15,16,31,11,15,26,18,18,36,22,16,38,15,12,27,16,16,32,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
Government,1,4642,Wangaratta West Primary School,Primary,O,17,24,41,21,17,38,10,24,34,24,20,44,25,23,48,26,32,58,25,23,48,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311
Government,1,4644,Mount Beauty Primary School,Primary,O,7,8,15,8,11,19,10,11,21,11,12,23,6,6,12,13,4,17,12,8,20,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
Government,1,4645,Sunshine East Primary School,Primary,C,10,15,25,17,12,29,10,12,22,11,10,21,11,11,22,13,8,21,11,14,25,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
Government,1,4646,Newlands Primary School,Primary,O,12,4,16,5,7,12,5,3,8,12,4,16,11,5,16,9,8,17,7,5,12,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
Government,1,4650,Newborough Primary School,Primary,O,17,11,28,12,17,29,20,21,41,10,11,21,25.4,17,42.4,11,11,22,18,21,39,0,0,0,222.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.4
Government,1,4652,Traralgon (Stockdale Road) Primary School,Primary,O,27,22,49,28,32,60,26.8,37,63.8,26,18,44,31.4,24,55.4,22,20,42,28,33,61,0,0,0,375.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.2
Government,1,4656,Bellfield Primary School,Primary,C,22,13,35,13,16,29,10,17,27,5,12,17,19,13,32,11,10,21,17,14,31,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
Government,1,4657,Gowrie Street Primary School Shepparton,Primary,O,13,21,34,31,15,46,27,15,42,22,18,40,26,24,50,21,12,33,20,22,42,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
Government,1,4661,Tootgarook Primary School,Primary,O,28,17,45,17,18,35,11,19,30,17,15,32,14,15,29,28,11,39,22,12,34,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
Government,1,4662,Moe (South Street) Primary School,Primary,O,25,21,46,15,13,28,10,20,30,21,17,38,17,11,28,16,11,27,19,15,34,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
Government,1,4663,Roslyn Primary School,Primary,O,10,8,18,6,11,17,19,6,25,20,9,29,13,13,26,12,24,36,18,20,38,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
Government,1,4665,Newport Gardens Primary School,Primary,O,21,21,42,18,14,32,14,15,29,15,15,30,11,13,24,15,18,33,13,15,28,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218
Government,1,4666,St Georges Road Primary School Shepparton,Primary,O,28,20,48,33,21,54,32,37,69,27,26,53,31,29,60,37,33,70,30,40,70,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424
Government,1,4667,Flora Hill Primary School,Primary,C,4,3,7,8,6,14,6,11,17,7,10,17,6,5,11,9,5,14,13,15,28,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
Government,1,4669,Malvern Valley Primary School,Primary,O,6,9,15,10,13,23,9,14,23,11,8,19,12,4,16,10,5,15,10,11,21,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
Government,1,4670,Newborough East Primary School,Primary,O,23,32,55,18,20,38,35,28,63,19,17,36,30,26,56,41,26,67,32,22,54,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369
Government,1,4675,Belmore School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,13.2,29.4,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16.8,31.8,31.8,61.2
Government,1,4679,Croxton Special School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8,17.6,53.4,53.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.8,31.8,104.6,104.6,158
Government,1,4680,Tobruk Street Primary School - Morwell,Primary,O,6,4,10,6,7,13,7,9,16,4,5.8,9.8,10,8,18,4,3,7,11,7,18,0,0,0,91.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.8
Government,1,4681,Herne Hill Primary School,Primary,O,20,17,37,16,7,23,14,17,31,21,16,37,8,13,21,19,21,40,21,18,39,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
Government,1,4682,Frankston East Primary School,Primary,O,15,18,33,14,14,28,20,11,31,11,13,24,20,16,36,14,14,28,9,11,20,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
Government,1,4685,Selby Primary School,Primary,O,17,24,41,21,14,35,16,20,36,15,27,42,25,21,46,21,17,38,23,25,48,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
Government,1,4686,Reservoir East Primary School,Primary,O,13,9,22,13,9,22,6,10,16,12,9,21,7,12,19,9,8,17,8,11,19,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
Government,1,4687,Tucker Road Bentleigh Primary School,Primary,O,41,43,84,41,27,68,47,39,86,31,41,72,29,36,65,38,31,69,32,31,63,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507
Government,1,4689,Katunga Primary School,Primary,O,8,6,14,10,7,17,9,6,15,5,6,11,9,14,23,7,5,12,8,8,16,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
Government,1,4690,Ballarat North Primary School,Primary,O,31,34,65,37,19,56,24,22,46,28,34,62,31,24,55,27,25,52,20,30,50,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386
Government,1,4691,Bandiana Primary School,Primary,O,8,3,11,12,3,15,8,5,13,7,8,15,8,10,18,7,12,19,5,8,13,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
Government,1,4692,Morwell Primary School,Primary,O,9,9,18,7,5,12,10,8,18,4,9,13,14,7,21,11,12,23,19,13,32,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
Government,1,4694,Greythorn Primary School,Primary,O,28,33,61,45,27,72,29,27,56,37,27,64,41,37,78,51,35,86,57,25,82,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
Government,1,4695,Warragul North Primary School,Primary,O,30,38,68,40,30,70,38,40,78,44,54,98,43,41,84,49,54,103,34,43,77,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578
Government,1,4697,Horsham West and Haven Primary School,Primary,O,44,44,88,38,49,87,47,54,101,51,44,95,46,56,102,61,52,113,57,53,110,0,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696
Government,1,4699,Traralgon (Kosciuszko Street) Primary School,Primary,O,26,20,46,16,18,34,21,20,41,22,26,48,23,19,42,20,9,29,21,22,43,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283
Government,1,4700,Traralgon (Liddiard Road) Primary School,Primary,O,23,25,48,36,26,62,32,21,53,33,26,59,27,32,59,40.2,27,67.2,29,35,64,0,0,0,412.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.2
Government,1,4702,Eastwood Primary School,Primary,O,27,21,48,19,28,47,20,17,37,30,18,48,28,34,62,29,35,64,30,33,63,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369
Government,1,4704,Pascoe Vale South Primary School,Primary,O,15,19,34,12,27,39,21,16,37,14,13.4,27.4,26,20,46,23,25,48,22,19,41,0,0,0,272.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.4
Government,1,4705,Yellingbo Primary School,Primary,O,5,1,6,4,3,7,7,5,12,8,0,8,5,7,12,4,6,10,7,5,12,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
Government,1,4709,Lalor Primary School,Primary,O,26,15,41,17,23,40,15,30,45,29,21,50,22,19,41,20,24,44,22,19,41,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302
Government,1,4711,Reservoir West Primary School,Primary,O,14,13,27,15.2,11,26.2,17,17.4,34.4,19,19,38,13,21,34,18,20,38,28,25,53,0,0,0,250.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.6
Government,1,4712,Coatesville Primary School,Primary,O,36,47,83,28,28,56,37,38,75,23,34,57,33,28,61,42,27,69,34,27,61,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462
Government,1,4715,Old Orchard Primary School,Primary,O,44,35,79,32,39,71,37,36,73,29,34,63,39,26,65,37,26,63,24,32,56,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470
Government,1,4716,Huntingdale Primary School,Primary,O,10,16,26,11,19,30,7,15,22,11,17,28,17,10,27,7,17,24,15,11,26,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
Government,1,4717,Box Hill North Primary School,Primary,O,16,17,33,23,23,46,27,25,52,19,13,32,15,28,43,16,24,40,8,12,20,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266
Government,1,4718,Ferntree Gully North Primary School,Primary,O,22,17,39,23,22,45,17,16,33,26,20,46,18,15,33,18,12,30,16,15,31,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
Government,1,4720,Ararat West Primary School,Primary,O,15,15,30,19,22,41,23,19,42,16,16,32,19,20,39,19,20,39,26,17,43,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266
Government,1,4721,Oak Park Primary School,Primary,O,28,27,55,27,17,44,18,23,41,27,29,56,27,19,46,30,28,58,30,29,59,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359
Government,1,4723,Dandenong North Primary School,Primary,O,42,32,74,34,29,63,41.4,40,81.4,44,28,72,51,34,85,35,32,67,44,29,73,0,0,0,515.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515.4
Government,1,4725,Bairnsdale West Primary School,Primary,O,19,17,36,24,27,51,20,16,36,31,18,49,29,16,45,25,21,46,30,24,54,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
Government,1,4728,Kalianna Special School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,9.2,35.6,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,37,78,78,113.6
Government,1,4730,Harrisfield Primary School,Primary,O,14,20,34,16,19,35,16,14,30,12,18,30,17,11,28,17,15,32,17,19,36,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
Government,1,4731,Pascoe Vale North Primary School,Primary,O,26,16,42,18,17,35,21,22,43,14,18,32,16,14,30,15,11,26,11,16,27,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235
Government,1,4733,Belle Vue Primary School,Primary,O,12,8,20,11.4,13.2,24.6,15,17,32,14,12,26,15,13,28,12,14,26,10,16,26,0,0,0,182.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.6
Government,1,4735,Oberon Primary School,Primary,O,7,3,10,7,4,11,2,4,6,7,3,10,2,7,9,5,4,9,13,6,19,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
Government,1,4739,Keon Park Primary School,Primary,C,10,11,21,13,13,26,19,13,32,24,6,30,16,12,28,17.4,20,37.4,14,21,35,0,0,0,209.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.4
Government,1,4740,Moe Primary School,Primary,O,13,6,19,11,2,13,7,4,11,10,6,16,6,7,13,10,10,20,9,16,25,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
Government,1,4741,St Albans East Primary School,Primary,O,23,20,43,27,26,53,23,22,45,28,21,49,31,36,67,19,26,45,33,36,69,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371
Government,1,4742,Bourchier Street Primary School Shepparton,Primary,O,32,23,55,37,51,88,39,42,81,41,42,83,30,43,73,57,39,96,41,34,75,0,0,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551
Government,1,4743,Swan Hill North Primary School,Primary,O,20,12,32,14,14,28,22,22,44,16,25,41,23,24,47,17,23,40,30,15,45,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277
Government,1,4744,Sunshine Heights Primary School,Primary,O,29,29,58,9.4,25,34.4,13,29,42,21,17,38,29,21,50,28,21,49,29,23,52,0,0,0,323.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.4
Government,1,4745,Sunshine North Primary School,Primary,O,16,19,35,14,26,40,14,25,39,27,18,45,27,16,43,26,22,48,21,24,45,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295
Government,1,4746,Banyule Primary School,Primary,O,15,9,24,9,9,18,20.6,11,31.6,17,17,34,21.1,16,37.1,19,12,31,17,20,37,0,0,0,212.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.7
Government,1,4747,Clayton Primary School,Primary,C,6,8,14,4,8,12,6,8,14,10,6,16,4,8,12,8,1,9,6,5,11,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
Government,1,4750,Portland South Primary School,Primary,O,7,8,15,8,9,17,7,7,14,9,5,14,11,9,20,9,9,18,12,8,20,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
Government,1,4753,Rosanna Golf Links Primary School,Primary,O,8,5,13,25,19,44,13,8,21,21,18,39,20,17,37,13,19,32,17,15,32,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218
Government,1,4754,Cheltenham East Primary School,Primary,O,30,12,42,4,12,16,8,17,25,21,10,31,14,10,24,14,15,29,15,23,38,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205
Government,1,4755,Cranbourne South Primary School,Primary,O,21,17,38,27,11,38,18,14,32,17,22,39,13,11,24,26,15,41,22,16,38,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
Government,1,4761,Yarrunga Primary School,Primary,O,27,23,50,16,10,26,24,25,49,18,17,35,11,26,37,24,16,40,30,30,60,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297
Government,1,4762,Ballarat Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.2,33,98.2,98.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8,31.8,116.6,116.6,214.8
Government,1,4764,Preston North East Primary School,Primary,O,25,19,44,24,22,46,27,21,48,28,22,50,20,27,47,21,28,49,20,24,44,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
Government,1,4767,Orbost North Primary School,Primary,O,2,4,6,1,2,3,3,2,5,3,5,8,2,4,6,2,4,6,4,1,5,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
Government,1,4768,Nelson Park School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4,10.8,64.2,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4,39,122.4,122.4,186.6
Government,1,4770,Craigieburn Primary School,Primary,O,80,52,132,77,49,126,67,64,131,52,41,93,46,53,99,60,44,104,45,53,98,0,0,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783
Government,1,4771,Lyndale Primary School,Primary,C,27,26,53,39,20,59,23,30,53,33,23,56,36,35,71,34.6,23.6,58.2,43,31,74,0,0,0,424.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.2
Government,1,4773,Warrnambool East Primary School,Primary,O,31,33,64,30,29,59,25,32,57,44,30,74,40,26,66,40,25,65,37,28,65,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450
Government,1,4775,Colac South West Primary School,Primary,O,29,22,51,31,28,59,21,23,44,29,19,48,21,27,48,35,26,61,27,26,53,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364
Government,1,4777,George Street Primary School - Hamilton,Primary,O,6,7,13,9,6,15,4,2,6,7,10,17,7.1,12,19.1,5,15,20,9,7.6,16.6,0,0,0,106.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.7
Government,1,4778,Valkstone Primary School,Primary,O,27,36,63,28,35,63,28,22,50,22,20,42,32,35,67,25,24,49,26,23,49,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383
Government,1,4780,Overport Primary School,Primary,O,27,24,51,25.4,28,53.4,28,30,58,31,21,52,26,33,59,26,35,61,29,37,66,0,0,0,400.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.4
Government,1,4782,Glenroy North Primary School,Primary,C,15,17,32,19,17,36,22,14,36,21,15,36,13,14,27,8,14,22,25,19,44,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233
Government,1,4788,Wembley Primary School,Primary,O,42,36,78,49,37,86,36,28,64,55,20,75,40,40,80,46,31,77,31,30,61,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521
Government,1,4792,Rosamond Special School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9.8,31.8,31.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2,19,59.2,59.2,91
Government,1,4798,Bonbeach Primary School,Primary,O,19,13,32,9,11,20,6,17,23,8,10,18,14,9,23,6,9,15,8,4,12,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
Government,1,4802,Heatherhill Primary School,Primary,O,17,18,35,19,15,34,18,29,47,18,14,32,15,23,38,30,19,49,31,20,51,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
Government,1,4803,Beaumaris North Primary School,Primary,O,39,39,78,50,39,89,39,31,70,40.4,40,80.4,30,28,58,22,26,48,33,30,63,0,0,0,486.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.4
Government,1,4804,Hamlyn Banks Primary School,Primary,O,26,19,45,16,21,37,17,22,39,21,24,45,20,22,42,17,15,32,20,19,39,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279
Government,1,4805,Eastona Park Primary School,Primary,C,12,10,22,6,7,13,7,8,15,17,10,27,12,7,19,11,5,16,8,10,18,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
Government,1,4807,Yarraman Oaks Primary School,Primary,O,14,10,24,19,14,33,15,14,29,10,7,17,18,10,28,9,18,27,15,10,25,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
Government,1,4808,Mount Pleasant Road Nunawading Primary School,Primary,O,14,6,20,7,12,19,11,9,20,10,5,15,13,1,14,4,13,17,6,15,21,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
Government,1,4809,Glenroy West Primary School,Primary,O,9,17,26,24,9,33,16,15,31,17,22,39,14,18,32,13,12,25,18,16,34,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220
Government,1,4810,Dandenong South Primary School,Primary,O,42,32,74,38,41,79,38,30,68,35,36,71,46,38,84,32,35,67,44,36,80,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523
Government,1,4811,St Albans North Primary School,Primary,O,15,18,33,9,11,20,13,8,21,17,17,34,8,11,19,15,9,24,14,18,32,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
Government,1,4812,Avondale Primary School,Primary,O,23,19,42,25,19,44,31,19,50,14,17,31,27,9,36,24,16,40,23,22,45,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288
Government,1,4813,Beverley Hills Primary School,Primary,O,10,13,23,15,10,25,13,7,20,21,12,33,19,11,30,16,16,32,22,14,36,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
Government,1,4814,Wodonga West Primary School,Primary,O,38,31,69,39,45,84,41,39,80,44,38,82,51,43,94,38,54,92,49,37,86,0,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587
Government,1,4815,Frankston Heights Primary School,Primary,O,15,15.4,30.4,15,13,28,20,14,34,12,29,41,24,27,51,28,13,41,21,17,38,0,0,0,263.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.4
Government,1,4816,Kerrimuir Primary School,Primary,O,19,21,40,18,13,31,16.4,30,46.4,15,18,33,19,21,40,20,14,34,12,22,34,0,0,0,258.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.4
Government,1,4818,Sunvale Primary School,Primary,C,8,6,14,12,14,26,18,14,32,8,18,26,11,9,20,13,12,25,9,16,25,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
Government,1,4819,Heathmont East Primary School,Primary,O,25,18,43,21,24,45,23,19,42,22,23,45,18,23,41,19,13,32,16,17,33,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
Government,1,4821,Strathmore North Primary School,Primary,O,25,22,47,30,34,64,22,28,50,32,30,62,16,20,36,25,19,44,18,14,32,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335
Government,1,4823,Oakleigh South Primary School,Primary,O,31,42,73,38,30,68,45,30,75,33,38,71,39,26,65,39,39,78,29,31,60,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490
Government,1,4827,Thomastown East Primary School,Primary,O,16,12,28,10,8,18,13,9,22,14,8,22,15,11,26,22,13,35,15,9,24,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
Government,1,4832,Sussex Heights Primary School,Primary,O,19,11,30,8,9,17,18,16,34,11,5,16,7,15,22,13,17,30,13,11,24,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
Government,1,4833,Campmeadows Primary School,Primary,C,13,9,22,11,7,18,11,11,22,7,10,17,8,11,19,6,11,17,5,5,10,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
Government,1,4837,East Bentleigh Primary School,Primary,O,26,24,50,23,30,53,32,20,52,24,14,38,13,20,33,22,19,41,22,13,35,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302
Government,1,4838,Watsonia Primary School,Primary,O,8,10,18,9,3,12,10,11,21,9,10,19,13,8,21,7,3,10,10,7,17,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
Government,1,4839,Jacana Primary School,Primary,C,5,4,9,1,5,6,5,3,8,3.4,3,6.4,5,2,7,1,5,6,3,2,5,0,0,0,47.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4
Government,1,4843,Parktone Primary School,Primary,O,13,7,20,6,7,13,11,10,21,10,14,24,10,8,18,17,18,35,12,13,25,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
Government,1,4844,Antonio Park Primary School,Primary,O,24,19,43,26,29,55,22,14,36,18,27,45,18,21,39,26,22,48,16,23,39,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305
Government,1,4845,Kingsbury Primary School,Primary,O,22,14,36,16,12,28,15,16,31,17,10,27,20,13,33,19,11.1,30.1,19,18,37,0,0,0,222.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.1
