"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status","Prep Males Total","Prep Females Total","Prep Total","Year 1 Males Total","Year 1 Females Total","Year 1 Total","Year 2 Males Total","Year 2 Females Total","Year 2 Total","Year 3 Males Total","Year 3 Females Total","Year 3 Total","Year 4 Males Total","Year 4 Females Total","Year 4 Total","Year 5 Males Total","Year 5 Females Total","Year 5 Total","Year 6 Males Total","Year 6 Females Total","Year 6 Total","Primary Ungraded Males Total","Primary Ungraded Females Total","Primary Ungraded Total","Primary Total","Year 7 Males Total","Year 7 Females Total","Year 7 Total","Year 8 Males Total","Year 8 Females Total","Year 8 Total","Year 9 Males Total","Year 9 Females Total","Year 9 Total","Year 10 Males Total","Year 10 Females Total","Year 10 Total","Year 11 Males Total","Year 11 Females Total","Year 11 Total","Year 12 Males","Year 12 Females","Year 12 Total","Secondary Ungraded Males Total","Secondary Ungraded Females Total","Secondary Ungraded Total","Secondary Total","Grand Total"
"Catholic",2,2078,"St Francis of Assisi Catholic Primary School","Primary","O",35.00,37.00,72.00,26.00,27.00,53.00,32.00,31.00,63.00,10.00,10.00,20.00,15.00,7.00,22.00,10.00,10.00,20.00,9.00,8.00,17.00,0.00,0.00,0.00,267.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,267.00
"Catholic",2,2079,"St Joseph's Flexible Learning Centre Melbourne","Special","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,4.00,0.00,4.00,5.00,4.00,9.00,2.00,1.00,3.00,47.00,38.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,103.00,103.00
"Catholic",2,2087,"St Mary of the Cross MacKillop Catholic Parish Primary School","Primary","O",15.00,11.00,26.00,6.00,4.00,10.00,5.00,6.00,11.00,3.60,3.00,6.60,4.00,0.00,4.00,2.00,2.00,4.00,0.00,1.00,1.00,0.00,0.00,0.00,62.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.60
"Government",1,1,"Alberton Primary School","Primary","O",6.00,3.00,9.00,8.00,3.00,11.00,3.00,5.00,8.00,5.00,6.00,11.00,5.00,6.00,11.00,6.00,1.00,7.00,7.00,2.00,9.00,0.00,0.00,0.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00
"Government",1,3,"Allansford and District Primary School","Primary","O",15.00,15.00,30.00,6.00,12.00,18.00,8.00,12.00,20.00,14.00,11.00,25.00,19.00,12.00,31.00,4.00,8.00,12.00,14.00,7.00,21.00,0.00,0.00,0.00,157.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.00
"Government",1,4,"Avoca Primary School","Primary","O",10.00,3.00,13.00,13.00,5.00,18.00,5.00,8.00,13.00,8.00,10.00,18.00,4.00,6.00,10.00,5.00,7.00,12.00,8.00,3.00,11.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00
"Government",1,8,"Avenel Primary School","Primary","O",9.00,4.00,13.00,14.00,4.00,18.00,3.00,11.00,14.00,4.00,8.00,12.00,11.00,8.00,19.00,9.00,10.00,19.00,10.00,2.00,12.00,0.00,0.00,0.00,107.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.00
"Government",1,12,"Warrandyte Primary School","Primary","O",25.00,13.00,38.00,27.60,18.00,45.60,19.00,20.00,39.00,23.00,24.00,47.00,25.40,21.00,46.40,18.00,24.00,42.00,21.00,19.00,40.00,0.00,0.00,0.00,298.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,298.00
"Government",1,26,"Belmont Primary School","Primary","O",18.00,20.00,38.00,22.00,18.00,40.00,26.00,33.00,59.00,22.00,17.00,39.00,21.00,19.00,40.00,17.00,19.00,36.00,25.60,13.00,38.60,0.00,0.00,0.00,290.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290.60
"Government",1,28,"Bacchus Marsh Primary School","Primary","O",63.00,63.00,126.00,50.00,70.00,120.00,60.00,45.00,105.00,46.00,42.00,88.00,64.00,35.00,99.00,52.00,49.00,101.00,37.00,36.00,73.00,0.00,0.00,0.00,712.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,712.00
"Government",1,33,"Ballarat Primary School (Dana Street)","Primary","O",20.00,20.00,40.00,17.00,20.00,37.00,26.00,21.00,47.00,7.00,20.00,27.00,8.00,10.00,18.00,11.00,5.00,16.00,16.00,10.00,26.00,0.00,0.00,0.00,211.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211.00
"Government",1,37,"Wodonga Primary School","Primary","O",48.00,59.00,107.00,65.00,45.00,110.00,62.00,45.00,107.00,45.00,51.00,96.00,50.00,42.00,92.00,49.00,44.00,93.00,42.00,57.40,99.40,0.00,0.00,0.00,704.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,704.40
"Government",1,40,"Berwick Primary School","Primary","O",78.00,64.00,142.00,73.00,93.00,166.00,76.00,71.00,147.00,65.00,58.40,123.40,77.00,59.00,136.00,71.00,44.00,115.00,58.00,43.00,101.00,0.00,0.00,0.00,930.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,930.40
"Government",1,60,"Beaufort Primary School","Primary","O",4.00,9.00,13.00,12.00,10.00,22.00,13.00,11.00,24.00,8.00,9.00,17.00,14.00,9.00,23.00,13.00,8.00,21.00,12.00,11.00,23.00,0.00,0.00,0.00,143.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.00
"Government",1,84,"Cheltenham Primary School","Primary","O",38.00,25.00,63.00,24.00,24.00,48.00,19.00,33.00,52.00,27.00,19.00,46.00,41.00,26.00,67.00,27.00,25.00,52.00,22.00,27.00,49.00,0.00,0.00,0.00,377.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,377.00
"Government",1,105,"Cudgee Primary School","Primary","O",0.00,3.00,3.00,0.00,0.00,0.00,3.00,0.00,3.00,3.00,1.00,4.00,1.00,2.00,3.00,2.00,0.00,2.00,1.00,3.00,4.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00
"Government",1,113,"Newport Lakes Primary School","Primary","O",36.00,29.00,65.00,39.00,42.00,81.00,29.00,29.00,58.00,28.00,24.00,52.00,23.00,31.00,54.00,19.00,27.00,46.00,7.00,12.00,19.00,0.00,0.00,0.00,375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,375.00
"Government",1,116,"Cavendish Primary School","Primary","O",2.00,2.00,4.00,6.00,3.00,9.00,0.00,3.00,3.00,6.00,0.00,6.00,2.00,1.00,3.00,2.00,2.00,4.00,3.40,1.00,4.40,0.00,0.00,0.00,33.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.40
"Government",1,117,"Colac Primary School","Primary","O",19.00,15.00,34.00,16.00,8.00,24.00,13.00,11.00,24.00,11.00,11.00,22.00,13.00,19.00,32.00,7.00,12.00,19.00,10.00,20.00,30.00,0.00,0.00,0.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.00
"Government",1,119,"Castlemaine Primary School","Primary","O",18.00,12.00,30.00,16.00,14.00,30.00,23.00,17.00,40.00,14.00,15.00,29.00,12.00,9.00,21.00,16.00,9.00,25.00,7.00,8.00,15.00,0.00,0.00,0.00,190.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.00
"Government",1,120,"Campbells Creek Primary School","Primary","O",12.00,4.00,16.00,11.00,11.00,22.00,10.00,6.00,16.00,8.00,9.00,17.00,11.00,13.00,24.00,8.00,11.00,19.00,10.00,15.00,25.00,0.00,0.00,0.00,139.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.00
"Government",1,122,"Creswick Primary School","Primary","O",18.00,16.00,34.00,6.00,17.00,23.00,13.00,19.00,32.00,10.00,17.00,27.00,10.00,15.00,25.00,10.00,11.00,21.00,11.00,10.00,21.00,0.00,0.00,0.00,183.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183.00
"Government",1,123,"California Gully Primary School","Primary","O",11.00,10.00,21.00,12.00,6.00,18.00,14.00,12.00,26.00,5.00,14.00,19.00,16.00,9.60,25.60,13.20,9.00,22.20,15.00,20.00,35.00,0.00,0.00,0.00,166.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.80
"Government",1,128,"St Andrews Primary School","Primary","O",5.00,1.00,6.00,4.00,3.00,7.00,1.00,0.00,1.00,1.00,0.00,1.00,2.00,5.00,7.00,2.00,2.00,4.00,5.00,5.00,10.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00
"Government",1,182,"Warrnambool West Primary School","Primary","O",12.00,9.00,21.00,4.00,6.00,10.00,9.00,8.00,17.00,17.00,10.00,27.00,7.00,6.00,13.00,14.00,11.00,25.00,19.00,14.00,33.00,0.00,0.00,0.00,146.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.00
"Government",1,184,"Dromana Primary School","Primary","O",40.00,22.00,62.00,37.00,25.00,62.00,19.00,35.00,54.00,36.00,39.00,75.00,42.00,39.00,81.00,37.00,27.00,64.00,41.00,34.60,75.60,0.00,0.00,0.00,473.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,473.60
"Government",1,197,"Doncaster Primary School","Primary","O",53.00,49.00,102.00,38.60,32.00,70.60,40.00,42.00,82.00,47.00,40.00,87.00,24.00,32.00,56.00,31.00,34.00,65.00,25.00,36.00,61.00,0.00,0.00,0.00,523.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,523.60
"Government",1,208,"Echuca Primary School","Primary","O",38.00,38.00,76.00,50.00,34.00,84.00,47.00,33.00,80.00,48.00,36.00,84.00,45.00,31.20,76.20,27.00,27.00,54.00,28.00,41.00,69.00,0.00,0.00,0.00,523.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,523.20
"Government",1,209,"Eltham Primary School","Primary","O",28.00,29.00,57.00,49.00,31.00,80.00,29.00,33.00,62.00,27.00,24.00,51.00,38.00,38.00,76.00,24.00,18.00,42.00,30.00,30.00,60.00,0.00,0.00,0.00,428.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,428.00
"Government",1,210,"Eaglehawk Primary School","Primary","O",11.00,10.00,21.00,9.00,13.00,22.00,6.00,6.00,12.00,6.00,17.00,23.00,7.00,10.00,17.00,8.00,9.00,17.00,10.00,10.00,20.00,0.00,0.00,0.00,132.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,132.00
"Government",1,220,"Elphinstone Primary School","Primary","O",2.00,3.00,5.00,4.00,4.00,8.00,2.00,0.00,2.00,5.00,2.00,7.00,4.00,4.00,8.00,0.00,2.00,2.00,2.00,2.00,4.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00
"Government",1,244,"Hallam Primary School","Primary","O",43.00,26.00,69.00,35.00,35.00,70.00,30.80,29.00,59.80,36.00,21.00,57.00,31.00,28.00,59.00,28.00,29.00,57.00,24.00,25.00,49.00,0.00,0.00,0.00,420.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,420.80
"Government",1,250,"Flemington Primary School","Primary","O",50.00,32.00,82.00,30.00,31.00,61.00,35.00,24.00,59.00,32.00,32.00,64.00,41.00,24.00,65.00,26.00,32.00,58.00,30.00,13.00,43.00,0.00,0.00,0.00,432.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,432.00
"Government",1,253,"Footscray Primary School","Primary","O",34.00,33.00,67.00,29.00,29.00,58.00,21.00,22.00,43.00,16.00,18.00,34.00,24.00,19.00,43.00,17.00,18.00,35.00,14.00,13.00,27.00,0.00,0.00,0.00,307.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,307.00
"Government",1,262,"Gisborne Primary School","Primary","O",28.00,31.00,59.00,32.00,15.00,47.00,30.00,36.00,66.00,24.00,19.00,43.00,21.60,36.00,57.60,28.00,27.00,55.00,38.00,16.00,54.00,0.00,0.00,0.00,381.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,381.60
"Government",1,264,"Guildford Primary School","Primary","O",0.00,2.00,2.00,2.00,2.00,4.00,0.00,5.00,5.00,2.00,2.00,4.00,1.00,1.00,2.00,4.00,0.00,4.00,3.00,1.00,4.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00
"Government",1,267,"Sandringham Primary School","Primary","O",40.00,43.00,83.00,50.00,53.00,103.00,39.00,55.00,94.00,33.00,34.00,67.00,49.00,39.00,88.00,28.00,32.00,60.00,31.00,25.00,56.00,0.00,0.00,0.00,551.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,551.00
"Government",1,275,"Wandiligong Primary School","Primary","O",3.00,3.00,6.00,2.00,4.00,6.00,2.00,5.00,7.00,2.00,2.00,4.00,3.00,5.00,8.00,2.00,1.00,3.00,6.00,3.00,9.00,0.00,0.00,0.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00
"Government",1,283,"Grovedale Primary School","Primary","O",23.00,15.00,38.00,16.00,15.00,31.00,20.00,18.00,38.00,23.00,16.00,39.00,20.00,15.00,35.00,21.00,10.00,31.00,21.00,18.00,39.00,0.00,0.00,0.00,251.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,251.00
"Government",1,293,"Hawthorn West Primary School","Primary","O",33.00,32.00,65.00,42.00,37.00,79.00,31.00,33.00,64.00,20.00,28.00,48.00,25.50,29.00,54.50,28.00,23.00,51.00,24.00,22.00,46.00,0.00,0.00,0.00,407.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,407.50
"Government",1,294,"Heidelberg Primary School","Primary","O",35.00,31.00,66.00,35.00,30.00,65.00,24.00,27.00,51.00,23.00,25.00,48.00,14.00,22.00,36.00,22.00,16.00,38.00,24.00,19.00,43.00,0.00,0.00,0.00,347.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,347.00
"Government",1,295,"Hamilton (Gray Street) Primary School","Primary","O",17.00,25.00,42.00,22.00,23.00,45.00,19.00,22.00,41.00,23.00,19.10,42.10,18.00,24.00,42.00,19.00,24.00,43.00,21.00,23.00,44.00,0.00,0.00,0.00,299.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,299.10
"Government",1,300,"Heathcote Primary School","Primary","O",1.00,10.00,11.00,9.00,5.00,14.00,8.00,6.00,14.00,10.00,2.00,12.00,11.00,7.00,18.00,8.00,4.00,12.00,6.00,3.00,9.00,0.00,0.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00
"Government",1,304,"Highton Primary School","Primary","O",18.00,21.00,39.00,30.00,27.00,57.00,20.00,15.00,35.00,18.00,18.00,36.00,18.00,18.00,36.00,19.40,15.00,34.40,14.00,19.00,33.00,0.00,0.00,0.00,270.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.40
"Government",1,306,"Huntly Primary School","Primary","O",12.00,11.00,23.00,17.00,17.00,34.00,20.00,11.00,31.00,12.00,16.00,28.00,11.00,9.00,20.00,12.00,19.00,31.00,13.00,5.00,18.00,0.00,0.00,0.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.00
"Government",1,319,"Bellbrae Primary School","Primary","O",22.00,21.00,43.00,41.00,38.00,79.00,31.00,24.00,55.00,33.00,29.00,62.00,19.00,28.00,47.00,34.00,17.00,51.00,18.00,15.00,33.00,0.00,0.00,0.00,370.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,370.00
"Government",1,327,"Chiltern Primary School","Primary","O",5.00,11.00,16.00,7.00,7.00,14.00,2.00,7.00,9.00,5.00,6.00,11.00,7.00,2.00,9.00,4.00,3.00,7.00,10.00,10.00,20.00,0.00,0.00,0.00,86.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.00
"Government",1,343,"Kyneton Primary School","Primary","O",24.00,20.00,44.00,29.00,19.00,48.00,26.00,22.00,48.00,18.00,17.00,35.00,19.00,13.00,32.00,18.00,22.00,40.00,26.00,17.00,43.00,0.00,0.00,0.00,290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290.00
"Government",1,366,"Romsey Primary School","Primary","O",31.00,22.00,53.00,26.00,25.00,51.00,21.00,18.00,39.00,32.00,28.00,60.00,26.00,33.00,59.00,33.00,30.00,63.00,18.00,23.00,41.00,0.00,0.00,0.00,366.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,366.00
"Government",1,379,"Shelford Primary School","Primary","O",1.00,1.00,2.00,1.00,1.00,2.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,2.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
"Government",1,385,"Lockwood South Primary School","Primary","O",0.00,0.00,0.00,1.00,1.00,2.00,1.00,1.00,2.00,2.00,3.00,5.00,1.00,2.00,3.00,3.00,3.00,6.00,1.00,2.00,3.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00
"Government",1,400,"Marong Primary School","Primary","O",2.00,10.00,12.00,4.00,4.00,8.00,5.00,6.00,11.00,4.00,0.00,4.00,13.00,6.00,19.00,1.00,4.00,5.00,5.00,6.00,11.00,0.00,0.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00
"Government",1,415,"Mount Macedon Primary School","Primary","O",9.00,8.00,17.00,3.00,10.00,13.00,9.00,5.00,14.00,9.00,5.00,14.00,11.00,13.00,24.00,3.00,5.00,8.00,3.00,10.00,13.00,0.00,0.00,0.00,103.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.00
"Government",1,427,"Mount Clear Primary School","Primary","O",23.00,20.00,43.00,24.00,30.00,54.00,17.00,19.00,36.00,18.00,18.00,36.00,23.00,19.00,42.00,23.00,24.00,47.00,22.00,20.00,42.00,0.00,0.00,0.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00
"Government",1,430,"Melton Primary School","Primary","O",59.00,50.00,109.00,67.00,49.00,116.00,49.00,49.00,98.00,47.00,36.00,83.00,29.00,34.00,63.00,34.20,44.00,78.20,32.00,26.60,58.60,0.00,0.00,0.00,605.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,605.80
"Government",1,450,"Fitzroy Primary School","Primary","O",9.00,12.00,21.00,6.00,13.00,19.00,9.00,7.00,16.00,10.00,9.00,19.00,11.00,6.00,17.00,7.00,13.00,20.00,5.00,8.00,13.00,0.00,0.00,0.00,125.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.00
"Government",1,452,"Newstead Primary School","Primary","O",4.00,5.00,9.00,3.00,0.00,3.00,7.00,1.00,8.00,3.00,8.00,11.00,4.00,2.00,6.00,6.00,11.00,17.00,5.00,3.00,8.00,0.00,0.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00
"Government",1,453,"Newlyn Primary School","Primary","O",1.00,2.00,3.00,1.00,1.00,2.00,0.00,1.00,1.00,3.00,1.00,4.00,1.00,1.00,2.00,0.00,2.00,2.00,0.00,2.00,2.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00
"Government",1,454,"Burwood East Primary School","Primary","O",14.00,11.00,25.00,10.00,14.00,24.00,14.00,8.00,22.00,18.00,9.00,27.00,11.00,5.00,16.00,14.00,10.00,24.00,18.00,15.00,33.00,0.00,0.00,0.00,171.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171.00
"Government",1,467,"New Gisborne Primary School","Primary","O",40.00,27.00,67.00,46.00,38.00,84.00,30.00,29.00,59.00,37.00,40.00,77.00,41.00,33.00,74.00,38.00,28.00,66.00,25.00,34.00,59.00,0.00,0.00,0.00,486.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,486.00
"Government",1,482,"Beeac Primary School","Primary","O",3.00,0.00,3.00,4.00,2.00,6.00,1.00,1.00,2.00,1.00,0.00,1.00,2.00,1.00,3.00,5.00,1.00,6.00,2.00,5.00,7.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00
"Government",1,483,"Essendon Primary School","Primary","O",36.00,32.00,68.00,30.00,40.00,70.00,48.00,33.00,81.00,32.00,43.00,75.00,31.00,24.00,55.00,29.00,29.00,58.00,23.00,24.00,47.00,0.00,0.00,0.00,454.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,454.00
